Datum Zeit,Zittau-Ost PM10
,µg/m³
30-04-13,34
29-04-13,26
28-04-13,12
27-04-13,13
26-04-13,26
25-04-13,38
24-04-13,26
23-04-13,38
22-04-13,35
21-04-13,31
20-04-13,27
19-04-13,27
18-04-13,23
17-04-13,26
16-04-13,19
15-04-13,21
14-04-13,22
13-04-13,15
12-04-13,8
11-04-13,12
10-04-13,20
09-04-13,58
08-04-13,36
07-04-13,23
06-04-13,24
05-04-13,40
04-04-13,36
03-04-13,33
02-04-13,34
01-04-13,15

