Datum Zeit,Klingenthal PM10
,µg/m³
30-04-13,25
29-04-13,13
28-04-13,7
27-04-13,5
26-04-13,25
25-04-13,25
24-04-13,21
23-04-13,32
22-04-13,42
21-04-13,29
20-04-13,22
19-04-13,21
18-04-13,20
17-04-13,18
16-04-13,19
15-04-13,17
14-04-13,12
13-04-13,8
12-04-13,7
11-04-13,10
10-04-13,9
09-04-13,24
08-04-13,24
07-04-13,15
06-04-13,17
05-04-13,26
04-04-13,24
03-04-13,26
02-04-13,22
01-04-13,14

