Datum Zeit,Freiberg PM10
,µg/m³
30-04-13,33
29-04-13,20
28-04-13,14
27-04-13,7
26-04-13,29
25-04-13,36
24-04-13,33
23-04-13,52
22-04-13,59
21-04-13,37
20-04-13,24
19-04-13,30
18-04-13,30
17-04-13,26
16-04-13,33
15-04-13,32
14-04-13,17
13-04-13,13
12-04-13,11
11-04-13,16
10-04-13,18
09-04-13,55
08-04-13,33
07-04-13,23
06-04-13,22
05-04-13,45
04-04-13,43
03-04-13,
02-04-13,
01-04-13,

