Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-04-13,29
29-04-13,18
28-04-13,13
27-04-13,7
26-04-13,23
25-04-13,46
24-04-13,37
23-04-13,44
22-04-13,49
21-04-13,32
20-04-13,22
19-04-13,30
18-04-13,24
17-04-13,26
16-04-13,24
15-04-13,16
14-04-13,15
13-04-13,11
12-04-13,11
11-04-13,13
10-04-13,21
09-04-13,43
08-04-13,22
07-04-13,21
06-04-13,28
05-04-13,37
04-04-13,33
03-04-13,30
02-04-13,25
01-04-13,18

