Datum Zeit,Dresden-Nord PM10
,µg/m³
30-04-13,35
29-04-13,29
28-04-13,17
27-04-13,10
26-04-13,33
25-04-13,55
24-04-13,46
23-04-13,59
22-04-13,60
21-04-13,37
20-04-13,23
19-04-13,39
18-04-13,35
17-04-13,37
16-04-13,32
15-04-13,27
14-04-13,21
13-04-13,18
12-04-13,18
11-04-13,23
10-04-13,32
09-04-13,
08-04-13,30
07-04-13,28
06-04-13,33
05-04-13,45
04-04-13,39
03-04-13,34
02-04-13,28
01-04-13,22

