Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-04-13,56
29-04-13,19
28-04-13,11
27-04-13,7
26-04-13,31
25-04-13,28
24-04-13,28
23-04-13,46
22-04-13,60
21-04-13,36
20-04-13,24
19-04-13,27
18-04-13,29
17-04-13,26
16-04-13,29
15-04-13,22
14-04-13,13
13-04-13,12
12-04-13,10
11-04-13,11
10-04-13,12
09-04-13,32
08-04-13,32
07-04-13,25
06-04-13,31
05-04-13,44
04-04-13,47
03-04-13,38
02-04-13,29
01-04-13,20

