Datum Zeit,Collmberg PM10
,µg/m³
30-04-13,22
29-04-13,14
28-04-13,9
27-04-13,3
26-04-13,21
25-04-13,47
24-04-13,34
23-04-13,41
22-04-13,44
21-04-13,26
20-04-13,16
19-04-13,25
18-04-13,21
17-04-13,26
16-04-13,29
15-04-13,16
14-04-13,11
13-04-13,10
12-04-13,7
11-04-13,10
10-04-13,28
09-04-13,45
08-04-13,22
07-04-13,19
06-04-13,19
05-04-13,26
04-04-13,25
03-04-13,25
02-04-13,23
01-04-13,14

