Datum Zeit,Bautzen PM10
,µg/m³
30-04-13,40
29-04-13,21
28-04-13,12
27-04-13,12
26-04-13,29
25-04-13,41
24-04-13,34
23-04-13,45
22-04-13,40
21-04-13,28
20-04-13,21
19-04-13,30
18-04-13,27
17-04-13,
16-04-13,18
15-04-13,16
14-04-13,16
13-04-13,10
12-04-13,11
11-04-13,13
10-04-13,28
09-04-13,59
08-04-13,30
07-04-13,21
06-04-13,25
05-04-13,40
04-04-13,34
03-04-13,35
02-04-13,28
01-04-13,18

