Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-04-13,29
29-04-13,18
28-04-13,12
27-04-13,3
26-04-13,27
25-04-13,33
24-04-13,26
23-04-13,42
22-04-13,57
21-04-13,35
20-04-13,22
19-04-13,29
18-04-13,24
17-04-13,20
16-04-13,24
15-04-13,20
14-04-13,12
13-04-13,12
12-04-13,7
11-04-13,10
10-04-13,12
09-04-13,42
08-04-13,29
07-04-13,22
06-04-13,26
05-04-13,40
04-04-13,43
03-04-13,35
02-04-13,26
01-04-13,16

