Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-04-13,43
29-04-13,31
28-04-13,23
27-04-13,11
26-04-13,36
25-04-13,61
24-04-13,52
23-04-13,59
22-04-13,64
21-04-13,38
20-04-13,30
19-04-13,43
18-04-13,36
17-04-13,41
16-04-13,34
15-04-13,23
14-04-13,21
13-04-13,19
12-04-13,23
11-04-13,24
10-04-13,35
09-04-13,
08-04-13,
07-04-13,27
06-04-13,34
05-04-13,56
04-04-13,54
03-04-13,45
02-04-13,37
01-04-13,24

