Datum Zeit,Glauchau PM10
,µg/m³
30-04-13,
29-04-13,20
28-04-13,9
27-04-13,6
26-04-13,27
25-04-13,30
24-04-13,26
23-04-13,40
22-04-13,50
21-04-13,31
20-04-13,18
19-04-13,27
18-04-13,26
17-04-13,27
16-04-13,23
15-04-13,25
14-04-13,17
13-04-13,13
12-04-13,10
11-04-13,12
10-04-13,12
09-04-13,35
08-04-13,33
07-04-13,23
06-04-13,28
05-04-13,36
04-04-13,37
03-04-13,31
02-04-13,25
01-04-13,18

