Datum Zeit,Klingenthal PM10
,µg/m³
31-05-10,7
30-05-10,10
29-05-10,18
28-05-10,12
27-05-10,
26-05-10,
25-05-10,15
24-05-10,13
23-05-10,15
22-05-10,21
21-05-10,20
20-05-10,9
19-05-10,6
18-05-10,16
17-05-10,18
16-05-10,16
15-05-10,6
14-05-10,9
13-05-10,19
12-05-10,8
11-05-10,18
10-05-10,13
09-05-10,11
08-05-10,14
07-05-10,10
06-05-10,8
05-05-10,15
04-05-10,10
03-05-10,10
02-05-10,12
01-05-10,14

