Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-05-10,6
30-05-10,12
29-05-10,25
28-05-10,17
27-05-10,20
26-05-10,20
25-05-10,14
24-05-10,12
23-05-10,15
22-05-10,22
21-05-10,21
20-05-10,14
19-05-10,4
18-05-10,15
17-05-10,21
16-05-10,15
15-05-10,9
14-05-10,11
13-05-10,20
12-05-10,10
11-05-10,29
10-05-10,22
09-05-10,15
08-05-10,14
07-05-10,7
06-05-10,8
05-05-10,18
04-05-10,12
03-05-10,15
02-05-10,20
01-05-10,22

