Datum Zeit,Leipzig-West PM10
,µg/m³
31-05-10,4
30-05-10,8
29-05-10,27
28-05-10,23
27-05-10,17
26-05-10,15
25-05-10,13
24-05-10,14
23-05-10,17
22-05-10,25
21-05-10,19
20-05-10,15
19-05-10,8
18-05-10,13
17-05-10,15
16-05-10,14
15-05-10,9
14-05-10,13
13-05-10,15
12-05-10,10
11-05-10,23
10-05-10,25
09-05-10,25
08-05-10,21
07-05-10,8
06-05-10,6
05-05-10,10
04-05-10,13
03-05-10,11
02-05-10,14
01-05-10,24

