Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-05-10,7
30-05-10,8
29-05-10,24
28-05-10,17
27-05-10,21
26-05-10,22
25-05-10,16
24-05-10,13
23-05-10,18
22-05-10,26
21-05-10,26
20-05-10,10
19-05-10,6
18-05-10,18
17-05-10,22
16-05-10,16
15-05-10,10
14-05-10,13
13-05-10,22
12-05-10,11
11-05-10,33
10-05-10,25
09-05-10,13
08-05-10,17
07-05-10,10
06-05-10,7
05-05-10,18
04-05-10,13
03-05-10,18
02-05-10,23
01-05-10,29

