Datum Zeit,Goerlitz PM10
,µg/m³
31-05-10,12
30-05-10,16
29-05-10,26
28-05-10,20
27-05-10,21
26-05-10,21
25-05-10,24
24-05-10,15
23-05-10,22
22-05-10,30
21-05-10,27
20-05-10,21
19-05-10,7
18-05-10,18
17-05-10,22
16-05-10,21
15-05-10,13
14-05-10,19
13-05-10,20
12-05-10,21
11-05-10,30
10-05-10,24
09-05-10,26
08-05-10,22
07-05-10,18
06-05-10,11
05-05-10,17
04-05-10,10
03-05-10,21
02-05-10,23
01-05-10,30

