Datum Zeit,Bautzen PM10
,µg/m³
31-05-10,8
30-05-10,13
29-05-10,28
28-05-10,15
27-05-10,18
26-05-10,21
25-05-10,17
24-05-10,13
23-05-10,18
22-05-10,23
21-05-10,20
20-05-10,15
19-05-10,6
18-05-10,15
17-05-10,17
16-05-10,19
15-05-10,9
14-05-10,13
13-05-10,16
12-05-10,16
11-05-10,26
10-05-10,19
09-05-10,18
08-05-10,17
07-05-10,14
06-05-10,10
05-05-10,18
04-05-10,14
03-05-10,15
02-05-10,17
01-05-10,26

