Datum Zeit,Schwartenberg PM10
,µg/m³
31-05-10,3
30-05-10,10
29-05-10,26
28-05-10,19
27-05-10,14
26-05-10,25
25-05-10,12
24-05-10,12
23-05-10,8
22-05-10,24
21-05-10,16
20-05-10,2
19-05-10,1
18-05-10,13
17-05-10,16
16-05-10,14
15-05-10,2
14-05-10,2
13-05-10,16
12-05-10,6
11-05-10,20
10-05-10,18
09-05-10,13
08-05-10,8
07-05-10,4
06-05-10,3
05-05-10,9
04-05-10,8
03-05-10,10
02-05-10,13
01-05-10,19

