Datum Zeit,Plauen-Sued PM10
,µg/m³
31-05-10,9
30-05-10,7
29-05-10,19
28-05-10,
27-05-10,
26-05-10,24
25-05-10,21
24-05-10,15
23-05-10,21
22-05-10,23
21-05-10,24
20-05-10,8
19-05-10,7
18-05-10,14
17-05-10,22
16-05-10,18
15-05-10,8
14-05-10,19
13-05-10,24
12-05-10,14
11-05-10,36
10-05-10,32
09-05-10,14
08-05-10,22
07-05-10,15
06-05-10,11
05-05-10,22
04-05-10,19
03-05-10,15
02-05-10,17
01-05-10,18

