Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-04-15,28
29-04-15,26
28-04-15,15
27-04-15,21
26-04-15,15
25-04-15,26
24-04-15,38
23-04-15,37
22-04-15,25
21-04-15,31
20-04-15,21
19-04-15,20
18-04-15,19
17-04-15,20
16-04-15,29
15-04-15,30
14-04-15,29
13-04-15,15
12-04-15,15
11-04-15,28
10-04-15,42
09-04-15,31
08-04-15,36
07-04-15,24
06-04-15,18
05-04-15,18
04-04-15,17
03-04-15,14
02-04-15,8
01-04-15,10

