Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-04-15,19
29-04-15,16
28-04-15,11
27-04-15,15
26-04-15,10
25-04-15,19
24-04-15,25
23-04-15,31
22-04-15,25
21-04-15,19
20-04-15,19
19-04-15,13
18-04-15,13
17-04-15,20
16-04-15,29
15-04-15,20
14-04-15,20
13-04-15,13
12-04-15,10
11-04-15,20
10-04-15,28
09-04-15,27
08-04-15,41
07-04-15,20
06-04-15,16
05-04-15,27
04-04-15,17
03-04-15,13
02-04-15,5
01-04-15,8

