Datum Zeit,Glauchau PM10
,µg/m³
30-04-15,26
29-04-15,15
28-04-15,10
27-04-15,12
26-04-15,8
25-04-15,20
24-04-15,26
23-04-15,26
22-04-15,19
21-04-15,18
20-04-15,18
19-04-15,15
18-04-15,12
17-04-15,16
16-04-15,22
15-04-15,20
14-04-15,23
13-04-15,13
12-04-15,8
11-04-15,21
10-04-15,27
09-04-15,25
08-04-15,29
07-04-15,19
06-04-15,16
05-04-15,25
04-04-15,17
03-04-15,10
02-04-15,4
01-04-15,5

