Datum Zeit,Niesky PM10
,µg/m³
30-04-15,26
29-04-15,12
28-04-15,7
27-04-15,9
26-04-15,8
25-04-15,17
24-04-15,20
23-04-15,17
22-04-15,19
21-04-15,12
20-04-15,10
19-04-15,9
18-04-15,8
17-04-15,10
16-04-15,12
15-04-15,15
14-04-15,14
13-04-15,8
12-04-15,5
11-04-15,19
10-04-15,22
09-04-15,13
08-04-15,13
07-04-15,9
06-04-15,6
05-04-15,14
04-04-15,6
03-04-15,5
02-04-15,3
01-04-15,2

