Datum Zeit,Brockau PM10
,µg/m³
30-04-15,16
29-04-15,11
28-04-15,8
27-04-15,7
26-04-15,7
25-04-15,16
24-04-15,20
23-04-15,23
22-04-15,18
21-04-15,13
20-04-15,14
19-04-15,11
18-04-15,10
17-04-15,14
16-04-15,25
15-04-15,13
14-04-15,16
13-04-15,7
12-04-15,7
11-04-15,17
10-04-15,21
09-04-15,22
08-04-15,34
07-04-15,12
06-04-15,11
05-04-15,18
04-04-15,12
03-04-15,7
02-04-15,3
01-04-15,6

