Datum Zeit,Bautzen PM10
,µg/m³
30-04-15,37
29-04-15,13
28-04-15,11
27-04-15,10
26-04-15,9
25-04-15,20
24-04-15,28
23-04-15,23
22-04-15,20
21-04-15,15
20-04-15,13
19-04-15,12
18-04-15,9
17-04-15,13
16-04-15,18
15-04-15,20
14-04-15,16
13-04-15,9
12-04-15,7
11-04-15,22
10-04-15,25
09-04-15,18
08-04-15,23
07-04-15,16
06-04-15,9
05-04-15,21
04-04-15,11
03-04-15,10
02-04-15,5
01-04-15,4

