Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-04-15,31
29-04-15,24
28-04-15,16
27-04-15,19
26-04-15,14
25-04-15,27
24-04-15,39
23-04-15,38
22-04-15,26
21-04-15,32
20-04-15,23
19-04-15,17
18-04-15,17
17-04-15,19
16-04-15,29
15-04-15,29
14-04-15,29
13-04-15,16
12-04-15,14
11-04-15,32
10-04-15,38
09-04-15,32
08-04-15,40
07-04-15,25
06-04-15,19
05-04-15,26
04-04-15,19
03-04-15,16
02-04-15,8
01-04-15,8

