Datum Zeit,Carlsfeld PM10
,µg/m³
31-07-15,7
30-07-15,5
29-07-15,5
28-07-15,5
27-07-15,4
26-07-15,4
25-07-15,7
24-07-15,14
23-07-15,11
22-07-15,7
21-07-15,6
20-07-15,6
19-07-15,9
18-07-15,11
17-07-15,12
16-07-15,6
15-07-15,6
14-07-15,3
13-07-15,6
12-07-15,10
11-07-15,8
10-07-15,6
09-07-15,4
08-07-15,6
07-07-15,13
06-07-15,9
05-07-15,17
04-07-15,17
03-07-15,17
02-07-15,14
01-07-15,12

