Datum Zeit,Schwartenberg O3
,µg/m³
01-08-15 00:00,99
31-07-15 23:00,97
31-07-15 22:00,96
31-07-15 21:00,95
31-07-15 20:00,95
31-07-15 19:00,100
31-07-15 18:00,103
31-07-15 17:00,102
31-07-15 16:00,98
31-07-15 15:00,95
31-07-15 14:00,93
31-07-15 13:00,83
31-07-15 12:00,75
31-07-15 11:00,70
31-07-15 10:00,70
31-07-15 09:00,62
31-07-15 08:00,52
31-07-15 07:00,49
31-07-15 06:00,53
31-07-15 05:00,57
31-07-15 04:00,60
31-07-15 03:00,63
31-07-15 02:00,63
31-07-15 01:00,68
31-07-15 00:00,73
30-07-15 23:00,76
30-07-15 22:00,85
30-07-15 21:00,89
30-07-15 20:00,92
30-07-15 19:00,100
30-07-15 18:00,101
30-07-15 17:00,101
30-07-15 16:00,100
30-07-15 15:00,98
30-07-15 14:00,96
30-07-15 13:00,92
30-07-15 12:00,91
30-07-15 11:00,87
30-07-15 10:00,85
30-07-15 09:00,80
30-07-15 08:00,75
30-07-15 07:00,72
30-07-15 06:00,73
30-07-15 05:00,74
30-07-15 04:00,74
30-07-15 03:00,76
30-07-15 02:00,76
30-07-15 01:00,78
30-07-15 00:00,84
29-07-15 23:00,90
29-07-15 22:00,93
29-07-15 21:00,96
29-07-15 20:00,98
29-07-15 19:00,98
29-07-15 18:00,91
29-07-15 17:00,89
29-07-15 16:00,90
29-07-15 15:00,88
29-07-15 14:00,89
29-07-15 13:00,88
29-07-15 12:00,91
29-07-15 11:00,91
29-07-15 10:00,88
29-07-15 09:00,85
29-07-15 08:00,78
29-07-15 07:00,78
29-07-15 06:00,82
29-07-15 05:00,84
29-07-15 04:00,86
29-07-15 03:00,88
29-07-15 02:00,89
29-07-15 01:00,91
29-07-15 00:00,94
28-07-15 23:00,99
28-07-15 22:00,101
28-07-15 21:00,103
28-07-15 20:00,105
28-07-15 19:00,106
28-07-15 18:00,108
28-07-15 17:00,109
28-07-15 16:00,107
28-07-15 15:00,102
28-07-15 14:00,97
28-07-15 13:00,86
28-07-15 12:00,78
28-07-15 11:00,76
28-07-15 10:00,72
28-07-15 09:00,68
28-07-15 08:00,70
28-07-15 07:00,68
28-07-15 06:00,70
28-07-15 05:00,71
28-07-15 04:00,71
28-07-15 03:00,71
28-07-15 02:00,72
28-07-15 01:00,69
28-07-15 00:00,68
27-07-15 23:00,71
27-07-15 22:00,69
27-07-15 21:00,68
27-07-15 20:00,66
27-07-15 19:00,63
27-07-15 18:00,60
27-07-15 17:00,62
27-07-15 16:00,70
27-07-15 15:00,70
27-07-15 14:00,77
27-07-15 13:00,78
27-07-15 12:00,76
27-07-15 11:00,79
27-07-15 10:00,80
27-07-15 09:00,83
27-07-15 08:00,87
27-07-15 07:00,96
27-07-15 06:00,87
27-07-15 05:00,74
27-07-15 04:00,82
27-07-15 03:00,88
27-07-15 02:00,76
27-07-15 01:00,80
27-07-15 00:00,91
26-07-15 23:00,91
26-07-15 22:00,94
26-07-15 21:00,95
26-07-15 20:00,93
26-07-15 19:00,98
26-07-15 18:00,89
26-07-15 17:00,88
26-07-15 16:00,87
26-07-15 15:00,85
26-07-15 14:00,83
26-07-15 13:00,80
26-07-15 12:00,77
26-07-15 11:00,69
26-07-15 10:00,68
26-07-15 09:00,67
26-07-15 08:00,63
26-07-15 07:00,64
26-07-15 06:00,67
26-07-15 05:00,69
26-07-15 04:00,74
26-07-15 03:00,77
26-07-15 02:00,78
26-07-15 01:00,79
26-07-15 00:00,80
25-07-15 23:00,84
25-07-15 22:00,92
25-07-15 21:00,98
25-07-15 20:00,102
25-07-15 19:00,104
25-07-15 18:00,102
25-07-15 17:00,107
25-07-15 16:00,110
25-07-15 15:00,106
25-07-15 14:00,99
25-07-15 13:00,100
25-07-15 12:00,83
25-07-15 11:00,80
25-07-15 10:00,82
25-07-15 09:00,85
25-07-15 08:00,77
25-07-15 07:00,97
25-07-15 06:00,101
25-07-15 05:00,107
25-07-15 04:00,109
25-07-15 03:00,115
25-07-15 02:00,125
25-07-15 01:00,127
25-07-15 00:00,127
24-07-15 23:00,124
24-07-15 22:00,125
24-07-15 21:00,126
24-07-15 20:00,126
24-07-15 19:00,130
24-07-15 18:00,138
24-07-15 17:00,144
24-07-15 16:00,144
24-07-15 15:00,137
24-07-15 14:00,134
24-07-15 13:00,129
24-07-15 12:00,128
