Datum Zeit,Glauchau PM10
,µg/m³
31-07-15,15
30-07-15,9
29-07-15,8
28-07-15,8
27-07-15,7
26-07-15,8
25-07-15,10
24-07-15,20
23-07-15,18
22-07-15,13
21-07-15,10
20-07-15,12
19-07-15,13
18-07-15,16
17-07-15,17
16-07-15,11
15-07-15,9
14-07-15,6
13-07-15,10
12-07-15,14
11-07-15,12
10-07-15,10
09-07-15,8
08-07-15,10
07-07-15,18
06-07-15,13
05-07-15,21
04-07-15,23
03-07-15,22
02-07-15,19
01-07-15,17

