Datum Zeit,Klingenthal PM10
,µg/m³
31-07-15,10
30-07-15,8
29-07-15,8
28-07-15,8
27-07-15,6
26-07-15,8
25-07-15,11
24-07-15,17
23-07-15,14
22-07-15,11
21-07-15,9
20-07-15,9
19-07-15,13
18-07-15,16
17-07-15,16
16-07-15,11
15-07-15,9
14-07-15,7
13-07-15,9
12-07-15,13
11-07-15,9
10-07-15,9
09-07-15,8
08-07-15,10
07-07-15,16
06-07-15,12
05-07-15,21
04-07-15,23
03-07-15,21
02-07-15,19
01-07-15,17

