Datum Zeit,Bautzen PM10
,µg/m³
31-07-15,16
30-07-15,11
29-07-15,11
28-07-15,10
27-07-15,10
26-07-15,10
25-07-15,14
24-07-15,21
23-07-15,15
22-07-15,17
21-07-15,11
20-07-15,14
19-07-15,16
18-07-15,19
17-07-15,17
16-07-15,14
15-07-15,14
14-07-15,11
13-07-15,13
12-07-15,17
11-07-15,16
10-07-15,13
09-07-15,10
08-07-15,13
07-07-15,18
06-07-15,18
05-07-15,25
04-07-15,22
03-07-15,21
02-07-15,20
01-07-15,17

