Datum Zeit,Zittau-Ost PM10
,µg/m³
31-07-15,15
30-07-15,10
29-07-15,10
28-07-15,9
27-07-15,8
26-07-15,9
25-07-15,14
24-07-15,25
23-07-15,15
22-07-15,
21-07-15,11
20-07-15,11
19-07-15,18
18-07-15,24
17-07-15,18
16-07-15,14
15-07-15,11
14-07-15,9
13-07-15,10
12-07-15,18
11-07-15,20
10-07-15,13
09-07-15,9
08-07-15,13
07-07-15,
06-07-15,18
05-07-15,
04-07-15,
03-07-15,21
02-07-15,24
01-07-15,20

