Datum Zeit,Freiberg PM10
,µg/m³
31-07-15,15
30-07-15,12
29-07-15,11
28-07-15,11
27-07-15,9
26-07-15,10
25-07-15,12
24-07-15,22
23-07-15,19
22-07-15,17
21-07-15,12
20-07-15,12
19-07-15,17
18-07-15,23
17-07-15,22
16-07-15,15
15-07-15,14
14-07-15,9
13-07-15,11
12-07-15,17
11-07-15,16
10-07-15,14
09-07-15,9
08-07-15,13
07-07-15,21
06-07-15,17
05-07-15,27
04-07-15,28
03-07-15,28
02-07-15,23
01-07-15,17

