Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-07-15,14
30-07-15,10
29-07-15,10
28-07-15,10
27-07-15,8
26-07-15,8
25-07-15,11
24-07-15,23
23-07-15,18
22-07-15,15
21-07-15,12
20-07-15,11
19-07-15,15
18-07-15,20
17-07-15,22
16-07-15,13
15-07-15,12
14-07-15,8
13-07-15,11
12-07-15,16
11-07-15,15
10-07-15,12
09-07-15,10
08-07-15,13
07-07-15,22
06-07-15,16
05-07-15,27
04-07-15,29
03-07-15,30
02-07-15,27
01-07-15,21

