Datum Zeit,Collmberg PM10
,µg/m³
31-07-15,11
30-07-15,9
29-07-15,9
28-07-15,8
27-07-15,7
26-07-15,12
25-07-15,15
24-07-15,18
23-07-15,13
22-07-15,13
21-07-15,11
20-07-15,13
19-07-15,16
18-07-15,19
17-07-15,17
16-07-15,12
15-07-15,11
14-07-15,9
13-07-15,9
12-07-15,13
11-07-15,11
10-07-15,11
09-07-15,8
08-07-15,
07-07-15,
06-07-15,11
05-07-15,23
04-07-15,24
03-07-15,23
02-07-15,19
01-07-15,14

