Datum Zeit,Zittau-Ost PM10
,µg/m³
28-02-14,46
27-02-14,56
26-02-14,31
25-02-14,28
24-02-14,47
23-02-14,33
22-02-14,31
21-02-14,22
20-02-14,38
19-02-14,28
18-02-14,35
17-02-14,21
16-02-14,9
15-02-14,13
14-02-14,10
13-02-14,19
12-02-14,21
11-02-14,14
10-02-14,16
09-02-14,11
08-02-14,19
07-02-14,24
06-02-14,38
05-02-14,32
04-02-14,20
03-02-14,21
02-02-14,24
01-02-14,31

