Datum Zeit,Collmberg PM2.5
,µg/m³
28-02-14,20.43
27-02-14,35.97
26-02-14,29.47
25-02-14,26.14
24-02-14,14.06
23-02-14,6.30
22-02-14,4.88
21-02-14,8.77
20-02-14,9.58
19-02-14,12.81
18-02-14,11.81
17-02-14,4.10
16-02-14,1.69
15-02-14,3.71
14-02-14,4.30
13-02-14,5.89
12-02-14,4.74
11-02-14,5.91
10-02-14,4.58
09-02-14,2.03
08-02-14,3.43
07-02-14,4.04
06-02-14,7.90
05-02-14,25.12
04-02-14,20.39
03-02-14,16.97
02-02-14,25.46
01-02-14,24.16

