Datum Zeit,Collmberg PM10
,µg/m³
28-02-14,23
27-02-14,43
26-02-14,36
25-02-14,30
24-02-14,17
23-02-14,8
22-02-14,7
21-02-14,11
20-02-14,10
19-02-14,15
18-02-14,14
17-02-14,7
16-02-14,3
15-02-14,5
14-02-14,7
13-02-14,8
12-02-14,7
11-02-14,8
10-02-14,8
09-02-14,4
08-02-14,5
07-02-14,6
06-02-14,10
05-02-14,27
04-02-14,22
03-02-14,20
02-02-14,29
01-02-14,26

