Datum Zeit,Annaberg-Buchholz PM2.5
,µg/m³
28-02-14,13.41
27-02-14,26.03
26-02-14,29.18
25-02-14,32.64
24-02-14,19.07
23-02-14,15.30
22-02-14,16.63
21-02-14,12.32
20-02-14,14.91
19-02-14,15.23
18-02-14,18.95
17-02-14,12.84
16-02-14,2.05
15-02-14,5.26
14-02-14,6.45
13-02-14,9.24
12-02-14,12.57
11-02-14,8.28
10-02-14,10.71
09-02-14,4.93
08-02-14,7.69
07-02-14,8.11
06-02-14,11.27
05-02-14,24.13
04-02-14,24.30
03-02-14,18.40
02-02-14,22.72
01-02-14,23.68

