Datum Zeit,Klingenthal PM10
,µg/m³
28-02-14,16
27-02-14,25
26-02-14,36
25-02-14,32
24-02-14,28
23-02-14,11
22-02-14,10
21-02-14,17
20-02-14,12
19-02-14,20
18-02-14,20
17-02-14,8
16-02-14,3
15-02-14,13
14-02-14,6
13-02-14,11
12-02-14,15
11-02-14,8
10-02-14,8
09-02-14,3
08-02-14,7
07-02-14,15
06-02-14,26
05-02-14,23
04-02-14,22
03-02-14,18
02-02-14,23
01-02-14,21

