Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
28-02-14,32
27-02-14,57
26-02-14,49
25-02-14,49
24-02-14,37
23-02-14,23
22-02-14,22
21-02-14,22
20-02-14,28
19-02-14,27
18-02-14,32
17-02-14,26
16-02-14,9
15-02-14,15
14-02-14,23
13-02-14,31
12-02-14,33
11-02-14,28
10-02-14,30
09-02-14,16
08-02-14,26
07-02-14,28
06-02-14,23
05-02-14,36
04-02-14,40
03-02-14,27
02-02-14,36
01-02-14,34

