Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
28-02-14,21
27-02-14,40
26-02-14,49
25-02-14,36
24-02-14,30
23-02-14,16
22-02-14,14
21-02-14,16
20-02-14,19
19-02-14,22
18-02-14,27
17-02-14,15
16-02-14,5
15-02-14,6
14-02-14,12
13-02-14,12
12-02-14,17
11-02-14,16
10-02-14,15
09-02-14,5
08-02-14,9
07-02-14,11
06-02-14,19
05-02-14,41
04-02-14,44
03-02-14,33
02-02-14,32
01-02-14,35

