Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
28-02-14,18
27-02-14,40
26-02-14,33
25-02-14,33
24-02-14,27
23-02-14,13
22-02-14,10
21-02-14,12
20-02-14,14
19-02-14,17
18-02-14,20
17-02-14,13
16-02-14,5
15-02-14,5
14-02-14,8
13-02-14,11
12-02-14,12
11-02-14,11
10-02-14,13
09-02-14,5
08-02-14,9
07-02-14,10
06-02-14,11
05-02-14,25
04-02-14,27
03-02-14,18
02-02-14,28
01-02-14,28

