Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-04-01,01:00,,,,71,,,,1.0
2012-04-01,02:00,,,,73,,,,1.0
2012-04-01,03:00,,,,73,,,,1.0
2012-04-01,04:00,,,,75,,,,1.0
2012-04-01,05:00,,,,75,,,,1.0
2012-04-01,06:00,,,,75,,,,1.0
2012-04-01,07:00,,,,75,,,,1.0
2012-04-01,08:00,,,,76,,,,1.0
2012-04-01,09:00,,,,77,,,,1.0
2012-04-01,10:00,,,,80,,,,1.0
2012-04-01,11:00,,,,84,,,,1.0
2012-04-01,12:00,,,,87,,,,1.0
2012-04-01,13:00,,,,92,,,,1.0
2012-04-01,14:00,,,,94,,,,1.0
2012-04-01,15:00,,,,95,,,,1.0
2012-04-01,16:00,,,,95,,,,1.0
2012-04-01,17:00,,,,94,,,,1.0
2012-04-01,18:00,,,,88,,,,1.0
2012-04-01,19:00,,,,83,,,,1.0
2012-04-01,20:00,,,,82,,,,1.0
2012-04-01,21:00,,,,80,,,,1.0
2012-04-01,22:00,,,,79,,,,1.0
2012-04-01,23:00,,,,78,,,,1.0
2012-04-02,00:00,,,,78,,,,1.0
2012-04-02,01:00,,,,79,,,,1.0
2012-04-02,02:00,,,,78,,,,1.0
2012-04-02,03:00,,,,80,,,,1.0
2012-04-02,04:00,,,,85,,,,1.0
2012-04-02,05:00,,,,86,,,,1.0
2012-04-02,06:00,,,,85,,,,1.0
2012-04-02,07:00,,,,79,,,,1.0
2012-04-02,08:00,,,,73,,,,1.0
2012-04-02,09:00,,,,70,,,,1.0
2012-04-02,10:00,,,,69,,,,1.0
2012-04-02,11:00,,,,74,,,,1.0
2012-04-02,12:00,,,,77,,,,1.0
2012-04-02,13:00,,,,78,,,,1.0
2012-04-02,14:00,,,,76,,,,1.0
2012-04-02,15:00,,,,76,,,,1.0
2012-04-02,16:00,,,,78,,,,1.0
2012-04-02,17:00,,,,79,,,,1.0
2012-04-02,18:00,,,,77,,,,1.0
2012-04-02,19:00,,,,75,,,,1.0
2012-04-02,20:00,,,,78,,,,1.0
