Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2012-04-01,,,,,,9,,,
2012-04-01,01:00,,1,7,60,,,,
2012-04-01,02:00,,1,6,60,,,,
2012-04-01,03:00,,1,6,60,,,,
2012-04-01,04:00,,1,6,60,,,,
2012-04-01,05:00,,1,6,59,,,,
2012-04-01,06:00,,1,6,61,,,,
2012-04-01,07:00,,1,6,62,,,,
2012-04-01,08:00,,1,7,62,,,,
2012-04-01,09:00,,1,8,64,,,,
2012-04-01,10:00,,1,7,67,,,,
2012-04-01,11:00,,1,6,80,,,,
2012-04-01,12:00,,1,5,84,,,,
2012-04-01,13:00,,1,5,84,,,,
2012-04-01,14:00,,1,5,84,,,,
2012-04-01,15:00,,1,4,85,,,,
2012-04-01,16:00,,1,4,86,,,,
2012-04-01,17:00,,1,4,85,,,,
2012-04-01,18:00,,1,5,83,,,,
2012-04-01,19:00,,1,6,78,,,,
2012-04-01,20:00,,1,7,74,,,,
2012-04-01,21:00,,1,6,70,,,,
2012-04-01,22:00,,1,6,69,,,,
2012-04-01,23:00,,1,7,68,,,,
2012-04-02,,,,,,11,,,
2012-04-02,00:00,,1,6,66,,,,
2012-04-02,01:00,,1,6,63,,,,
2012-04-02,02:00,,1,6,60,,,,
2012-04-02,03:00,,1,7,60,,,,
2012-04-02,04:00,,1,8,59,,,,
2012-04-02,05:00,,1,8,60,,,,
2012-04-02,06:00,,1,8,61,,,,
2012-04-02,07:00,,1,8,63,,,,
2012-04-02,08:00,,1,9,62,,,,
2012-04-02,09:00,,1,8,63,,,,
2012-04-02,10:00,,1,6,69,,,,
2012-04-02,11:00,,1,6,73,,,,
2012-04-02,12:00,,1,6,77,,,,
2012-04-02,13:00,,1,7,82,,,,
2012-04-02,14:00,,1,6,83,,,,
2012-04-02,15:00,,1,7,79,,,,
2012-04-02,16:00,,1,7,78,,,,
2012-04-02,17:00,,1,7,78,,,,
2012-04-02,18:00,,1,8,75,,,,
2012-04-02,19:00,,1,9,67,,,,
2012-04-02,20:00,,1,10,56,,,,
2012-04-02,21:00,,1,11,39,,,,
2012-04-02,22:00,,1,9,46,,,,
2012-04-02,23:00,,1,13,44,,,,
2012-04-03,,,,,,27,,,
2012-04-03,00:00,,1,16,36,,,,
2012-04-03,01:00,,1,16,33,,,,
2012-04-03,02:00,,1,18,24,,,,
2012-04-03,03:00,,1,15,28,,,,
2012-04-03,04:00,,1,14,30,,,,
2012-04-03,05:00,,1,17,21,,,,
2012-04-03,06:00,,1,17,22,,,,
2012-04-03,07:00,,2,20,17,,,,
2012-04-03,08:00,,7,20,17,,,,
2012-04-03,09:00,,7,18,32,,,,
2012-04-03,10:00,,2,10,56,,,,
2012-04-03,11:00,,2,10,60,,,,
2012-04-03,12:00,,1,9,71,,,,
2012-04-03,13:00,,1,9,74,,,,
2012-04-03,14:00,,1,8,82,,,,
2012-04-03,15:00,,1,8,87,,,,
2012-04-03,16:00,,1,7,90,,,,
2012-04-03,17:00,,1,7,91,,,,
2012-04-03,18:00,,1,8,86,,,,
2012-04-03,19:00,,1,10,80,,,,
2012-04-03,20:00,,1,11,74,,,,
2012-04-03,21:00,,1,13,67,,,,
2012-04-03,22:00,,1,13,61,,,,
2012-04-03,23:00,,1,15,54,,,,
2012-04-04,,,,,,29,,,
2012-04-04,00:00,,1,18,42,,,,
2012-04-04,01:00,,1,19,35,,,,
2012-04-04,02:00,,1,20,29,,,,
2012-04-04,03:00,,1,17,31,,,,
2012-04-04,04:00,,1,25,10,,,,
2012-04-04,05:00,,2,23,6,,,,
2012-04-04,06:00,,2,19,20,,,,
2012-04-04,07:00,,1,19,49,,,,
2012-04-04,08:00,,1,19,45,,,,
2012-04-04,09:00,,2,18,47,,,,
2012-04-04,10:00,,1,13,79,,,,
2012-04-04,11:00,,1,9,86,,,,
2012-04-04,12:00,,1,11,76,,,,
2012-04-04,13:00,,2,13,55,,,,
2012-04-04,14:00,,1,13,49,,,,
2012-04-04,15:00,,2,12,45,,,,
2012-04-04,16:00,,1,13,44,,,,
2012-04-04,17:00,,1,16,44,,,,
2012-04-04,18:00,,1,18,40,,,,
2012-04-04,19:00,,1,19,38,,,,
2012-04-04,20:00,,1,15,39,,,,
2012-04-04,21:00,,1,14,34,,,,
2012-04-04,22:00,,1,16,32,,,,
2012-04-04,23:00,,1,11,34,,,,
2012-04-05,,,,,,40,,,
2012-04-05,00:00,,1,9,37,,,,
2012-04-05,01:00,,1,8,36,,,,
2012-04-05,02:00,,1,9,36,,,,
2012-04-05,03:00,,1,10,37,,,,
2012-04-05,04:00,,1,16,32,,,,
2012-04-05,05:00,,1,13,39,,,,
2012-04-05,06:00,,1,13,47,,,,
2012-04-05,07:00,,1,10,51,,,,
2012-04-05,08:00,,1,11,50,,,,
2012-04-05,09:00,,1,11,48,,,,
2012-04-05,10:00,,1,11,50,,,,
2012-04-05,11:00,,1,11,50,,,,
2012-04-05,12:00,,1,11,51,,,,
2012-04-05,13:00,,1,10,53,,,,
2012-04-05,14:00,,5,18,60,,,,
2012-04-05,15:00,,2,15,68,,,,
2012-04-05,16:00,,2,16,62,,,,
2012-04-05,17:00,,1,12,69,,,,
2012-04-05,18:00,,1,13,63,,,,
2012-04-05,19:00,,6,28,64,,,,
2012-04-05,20:00,,7,23,59,,,,
2012-04-05,21:00,,1,9,67,,,,
2012-04-05,22:00,,1,9,68,,,,
2012-04-05,23:00,,9,19,66,,,,
2012-04-06,,,,,,39,,,
2012-04-06,00:00,,3,12,62,,,,
2012-04-06,01:00,,1,9,64,,,,
2012-04-06,02:00,,1,14,60,,,,
2012-04-06,03:00,,1,8,62,,,,
2012-04-06,04:00,,1,7,58,,,,
2012-04-06,05:00,,1,8,54,,,,
2012-04-06,06:00,,1,9,52,,,,
2012-04-06,07:00,,2,13,52,,,,
2012-04-06,08:00,,1,13,49,,,,
2012-04-06,09:00,,1,13,52,,,,
2012-04-06,10:00,,1,11,56,,,,
2012-04-06,11:00,,2,13,64,,,,
2012-04-06,12:00,,2,13,68,,,,
2012-04-06,13:00,,1,10,68,,,,
2012-04-06,14:00,,1,9,68,,,,
2012-04-06,15:00,,1,8,68,,,,
2012-04-06,16:00,,1,8,67,,,,
2012-04-06,17:00,,1,9,62,,,,
2012-04-06,18:00,,1,9,60,,,,
2012-04-06,19:00,,1,9,58,,,,
2012-04-06,20:00,,1,10,58,,,,
2012-04-06,21:00,,1,9,61,,,,
2012-04-06,22:00,,1,10,63,,,,
2012-04-06,23:00,,1,12,56,,,,
2012-04-07,,,,,,18,,,
2012-04-07,00:00,,1,11,57,,,,
2012-04-07,01:00,,1,9,61,,,,
2012-04-07,02:00,,1,9,62,,,,
2012-04-07,03:00,,1,8,63,,,,
2012-04-07,04:00,,1,8,63,,,,
2012-04-07,05:00,,1,9,60,,,,
2012-04-07,06:00,,1,10,57,,,,
2012-04-07,07:00,,1,10,57,,,,
2012-04-07,08:00,,1,11,55,,,,
2012-04-07,09:00,,1,12,50,,,,
2012-04-07,10:00,,1,10,53,,,,
2012-04-07,11:00,,1,7,74,,,,
2012-04-07,12:00,,1,6,80,,,,
2012-04-07,13:00,,1,6,80,,,,
2012-04-07,14:00,,1,6,85,,,,
2012-04-07,15:00,,1,6,87,,,,
2012-04-07,16:00,,1,5,86,,,,
2012-04-07,17:00,,1,5,79,,,,
2012-04-07,18:00,,1,6,73,,,,
2012-04-07,19:00,,1,6,69,,,,
2012-04-07,20:00,,1,6,64,,,,
2012-04-07,21:00,,1,6,65,,,,
2012-04-07,22:00,,1,6,72,,,,
2012-04-07,23:00,,1,7,70,,,,
2012-04-08,,,,,,10,,,
2012-04-08,00:00,,1,7,64,,,,
2012-04-08,01:00,,1,8,60,,,,
2012-04-08,02:00,,1,7,58,,,,
2012-04-08,03:00,,1,7,59,,,,
2012-04-08,04:00,,1,7,61,,,,
2012-04-08,05:00,,1,9,61,,,,
2012-04-08,06:00,,1,9,58,,,,
2012-04-08,07:00,,3,10,56,,,,
2012-04-08,08:00,,1,10,54,,,,
2012-04-08,09:00,,1,10,60,,,,
2012-04-08,10:00,,1,9,70,,,,
2012-04-08,11:00,,1,7,77,,,,
2012-04-08,12:00,,1,6,76,,,,
2012-04-08,13:00,,1,6,78,,,,
2012-04-08,14:00,,1,5,82,,,,
2012-04-08,15:00,,1,6,80,,,,
2012-04-08,16:00,,1,5,80,,,,
2012-04-08,17:00,,1,7,79,,,,
2012-04-08,18:00,,1,6,79,,,,
2012-04-08,19:00,,1,6,80,,,,
2012-04-08,20:00,,1,8,57,,,,
2012-04-08,21:00,,1,9,46,,,,
2012-04-08,22:00,,1,9,52,,,,
2012-04-08,23:00,,1,10,54,,,,
2012-04-09,,,,,,17,,,
2012-04-09,00:00,,1,10,58,,,,
2012-04-09,01:00,,1,8,65,,,,
2012-04-09,02:00,,1,9,62,,,,
2012-04-09,03:00,,1,8,61,,,,
2012-04-09,04:00,,1,7,65,,,,
2012-04-09,05:00,,1,8,66,,,,
2012-04-09,06:00,,1,14,61,,,,
2012-04-09,07:00,,1,20,59,,,,
2012-04-09,08:00,,1,11,71,,,,
2012-04-09,09:00,,1,8,75,,,,
2012-04-09,10:00,,1,9,77,,,,
2012-04-09,11:00,,1,10,79,,,,
2012-04-09,12:00,,1,8,89,,,,
2012-04-09,13:00,,1,7,98,,,,
2012-04-09,14:00,,1,7,101,,,,
2012-04-09,15:00,,1,7,103,,,,
2012-04-09,16:00,,1,6,106,,,,
2012-04-09,17:00,,1,6,105,,,,
2012-04-09,18:00,,1,6,103,,,,
2012-04-09,19:00,,1,7,97,,,,
2012-04-09,20:00,,1,8,91,,,,
2012-04-09,21:00,,1,8,84,,,,
2012-04-09,22:00,,1,8,80,,,,
2012-04-09,23:00,,1,9,76,,,,
2012-04-10,,,,,,17,,,
2012-04-10,00:00,,1,9,71,,,,
2012-04-10,01:00,,1,9,66,,,,
2012-04-10,02:00,,1,9,65,,,,
2012-04-10,03:00,,1,10,63,,,,
2012-04-10,04:00,,1,10,64,,,,
2012-04-10,05:00,,1,11,63,,,,
2012-04-10,06:00,,1,10,64,,,,
2012-04-10,07:00,,1,11,65,,,,
2012-04-10,08:00,,1,11,66,,,,
2012-04-10,09:00,,1,10,69,,,,
2012-04-10,10:00,,1,10,70,,,,
2012-04-10,11:00,,1,11,70,,,,
2012-04-10,12:00,,1,11,73,,,,
2012-04-10,13:00,,1,10,77,,,,
2012-04-10,14:00,,1,10,87,,,,
2012-04-10,15:00,,1,9,86,,,,
2012-04-10,16:00,,1,9,89,,,,
2012-04-10,17:00,,1,9,88,,,,
2012-04-10,18:00,,1,10,84,,,,
2012-04-10,19:00,,1,10,83,,,,
2012-04-10,20:00,,1,10,84,,,,
2012-04-10,21:00,,1,10,89,,,,
2012-04-10,22:00,,1,10,88,,,,
2012-04-10,23:00,,1,9,91,,,,
2012-04-11,,,,,,17,,,
2012-04-11,00:00,,1,9,96,,,,
2012-04-11,01:00,,1,8,98,,,,
2012-04-11,02:00,,1,8,96,,,,
2012-04-11,03:00,,1,8,93,,,,
2012-04-11,04:00,,1,7,92,,,,
2012-04-11,05:00,,1,8,89,,,,
2012-04-11,06:00,,1,10,88,,,,
2012-04-11,07:00,,1,11,87,,,,
2012-04-11,08:00,,1,11,87,,,,
2012-04-11,09:00,,1,11,88,,,,
2012-04-11,10:00,,1,11,87,,,,
2012-04-11,11:00,,1,12,88,,,,
2012-04-11,12:00,,1,11,90,,,,
2012-04-11,13:00,,1,11,95,,,,
2012-04-11,14:00,,1,10,96,,,,
2012-04-11,15:00,,1,12,88,,,,
2012-04-11,16:00,,1,14,76,,,,
2012-04-11,17:00,,1,11,76,,,,
2012-04-11,18:00,,1,12,67,,,,
2012-04-11,19:00,,1,15,52,,,,
2012-04-11,20:00,,1,13,48,,,,
2012-04-11,21:00,,1,9,57,,,,
2012-04-11,22:00,,1,7,63,,,,
2012-04-11,23:00,,1,7,64,,,,
2012-04-12,,,,,,9,,,
2012-04-12,00:00,,1,8,60,,,,
2012-04-12,01:00,,1,8,61,,,,
2012-04-12,02:00,,1,8,,,,,
2012-04-12,03:00,,1,8,,,,,
2012-04-12,04:00,,1,8,64,,,,
2012-04-12,05:00,,1,8,59,,,,
2012-04-12,06:00,,1,8,55,,,,
2012-04-12,07:00,,1,12,56,,,,
2012-04-12,08:00,,2,15,60,,,,
2012-04-12,09:00,,1,11,64,,,,
2012-04-12,10:00,,1,11,70,,,,
2012-04-12,11:00,,1,11,70,,,,
2012-04-12,12:00,,1,10,75,,,,
2012-04-12,13:00,,1,8,80,,,,
2012-04-12,14:00,,1,9,79,,,,
2012-04-12,15:00,,1,13,75,,,,
2012-04-12,16:00,,1,13,73,,,,
2012-04-12,17:00,,1,14,73,,,,
2012-04-12,18:00,,1,12,70,,,,
2012-04-12,19:00,,1,12,65,,,,
2012-04-12,20:00,,1,10,37,,,,
