Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-06-11,17
29-06-11,28
28-06-11,18
27-06-11,
26-06-11,
25-06-11,
24-06-11,
23-06-11,
22-06-11,
21-06-11,
20-06-11,13
19-06-11,8
18-06-11,12
17-06-11,16
16-06-11,21
15-06-11,18
14-06-11,20
13-06-11,17
12-06-11,15
11-06-11,23
10-06-11,26
09-06-11,27
08-06-11,27
07-06-11,20
06-06-11,26
05-06-11,25
04-06-11,25
03-06-11,20
02-06-11,17
01-06-11,14

