Datum Zeit,Leipzig-West PM10
,µg/m³
30-06-11,8
29-06-11,16
28-06-11,14
27-06-11,11
26-06-11,9
25-06-11,9
24-06-11,9
23-06-11,10
22-06-11,11
21-06-11,7
20-06-11,8
19-06-11,7
18-06-11,7
17-06-11,12
16-06-11,13
15-06-11,15
14-06-11,10
13-06-11,13
12-06-11,10
11-06-11,15
10-06-11,20
09-06-11,20
08-06-11,17
07-06-11,13
06-06-11,14
05-06-11,19
04-06-11,18
03-06-11,12
02-06-11,9
01-06-11,11

