Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-06-11,19
29-06-11,24
28-06-11,20
27-06-11,24
26-06-11,15
25-06-11,13
24-06-11,16
23-06-11,19
22-06-11,20
21-06-11,16
20-06-11,16
19-06-11,8
18-06-11,13
17-06-11,20
16-06-11,34
15-06-11,22
14-06-11,19
13-06-11,16
12-06-11,14
11-06-11,22
10-06-11,26
09-06-11,28
08-06-11,27
07-06-11,22
06-06-11,27
05-06-11,25
04-06-11,29
03-06-11,25
02-06-11,17
01-06-11,20

