Datum Zeit,Niesky PM10
,µg/m³
30-06-11,9
29-06-11,10
28-06-11,8
27-06-11,8
26-06-11,4
25-06-11,7
24-06-11,6
23-06-11,7
22-06-11,8
21-06-11,5
20-06-11,6
19-06-11,4
18-06-11,7
17-06-11,6
16-06-11,10
15-06-11,11
14-06-11,8
13-06-11,9
12-06-11,10
11-06-11,15
10-06-11,14
09-06-11,16
08-06-11,14
07-06-11,7
06-06-11,15
05-06-11,21
04-06-11,21
03-06-11,14
02-06-11,9
01-06-11,12

