Datum Zeit,Leipzig-West PM2.5
,µg/m³
30-06-11,4.71
29-06-11,7.83
28-06-11,9.22
27-06-11,6.24
26-06-11,5.31
25-06-11,5.28
24-06-11,4.57
23-06-11,3.92
22-06-11,5.34
21-06-11,4.12
20-06-11,4.20
19-06-11,3.38
18-06-11,3.77
17-06-11,5.01
16-06-11,7.77
15-06-11,9.79
14-06-11,6.39
13-06-11,9.28
12-06-11,7.23
11-06-11,9.29
10-06-11,9.16
09-06-11,9.84
08-06-11,
07-06-11,11.22
06-06-11,
05-06-11,
04-06-11,11.88
03-06-11,6.97
02-06-11,5.13
01-06-11,5.37

