Datum Zeit,Carlsfeld PM10
,µg/m³
30-06-11,8
29-06-11,11
28-06-11,13
27-06-11,9
26-06-11,4
25-06-11,8
24-06-11,6
23-06-11,7
22-06-11,6
21-06-11,5
20-06-11,5
19-06-11,5
18-06-11,7
17-06-11,7
16-06-11,8
15-06-11,7
14-06-11,5
13-06-11,7
12-06-11,8
11-06-11,12
10-06-11,14
09-06-11,18
08-06-11,12
07-06-11,8
06-06-11,10
05-06-11,12
04-06-11,16
03-06-11,13
02-06-11,8
01-06-11,3

