Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-06-11,11
29-06-11,15
28-06-11,13
27-06-11,15
26-06-11,8
25-06-11,8
24-06-11,8
23-06-11,9
22-06-11,10
21-06-11,7
20-06-11,7
19-06-11,6
18-06-11,8
17-06-11,11
16-06-11,12
15-06-11,13
14-06-11,9
13-06-11,11
12-06-11,10
11-06-11,15
10-06-11,16
09-06-11,17
08-06-11,17
07-06-11,13
06-06-11,18
05-06-11,19
04-06-11,24
03-06-11,16
02-06-11,9
01-06-11,11

