Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-06-11,17
29-06-11,23
28-06-11,20
27-06-11,16
26-06-11,9
25-06-11,11
24-06-11,12
23-06-11,13
22-06-11,13
21-06-11,11
20-06-11,10
19-06-11,6
18-06-11,9
17-06-11,14
16-06-11,16
15-06-11,19
14-06-11,15
13-06-11,12
12-06-11,14
11-06-11,64
10-06-11,23
09-06-11,23
08-06-11,22
07-06-11,15
06-06-11,19
05-06-11,20
04-06-11,29
03-06-11,22
02-06-11,15
01-06-11,16

