Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2009-12-01,01:00,,1,22,15,,,,2.4
2009-12-01,02:00,,1,20,16,,,,2.5
2009-12-01,03:00,,1,24,10,,,,1.7
2009-12-01,04:00,,1,28,2,,,,1.1
2009-12-01,05:00,,1,30,1,,,,1.0
2009-12-01,06:00,,3,30,1,,,,1.2
2009-12-01,07:00,,4,29,1,,,,1.6
2009-12-01,08:00,,1,28,1,,,,2.2
2009-12-01,09:00,,1,24,4,,,,3.3
2009-12-01,10:00,,3,20,8,,,,4.2
2009-12-01,11:00,,12,20,13,,,,3.9
2009-12-01,12:00,,1,10,43,,,,1.0
2009-12-01,13:00,,1,6,67,,,,1.0
2009-12-01,14:00,,1,8,60,,,,1.0
2009-12-01,15:00,,1,9,59,,,,1.0
2009-12-01,16:00,,1,10,55,,,,1.0
2009-12-01,17:00,,1,10,53,,,,1.0
2009-12-01,18:00,,1,11,48,,,,1.0
2009-12-01,19:00,,1,10,48,,,,1.0
2009-12-01,20:00,,1,10,40,,,,1.0
2009-12-01,21:00,,1,7,47,,,,1.0
2009-12-01,22:00,,1,7,46,,,,1.0
2009-12-01,23:00,,1,11,30,,,,1.0
2009-12-02,00:00,,1,7,36,,,,1.0
2009-12-02,01:00,,1,7,37,,,,1.0
2009-12-02,02:00,,1,6,48,,,,1.0
2009-12-02,03:00,,1,9,39,,,,3.4
2009-12-02,04:00,,1,7,44,,,,2.5
2009-12-02,05:00,,1,8,44,,,,2.8
2009-12-02,06:00,,1,6,45,,,,1.0
2009-12-02,07:00,,1,6,46,,,,1.0
2009-12-02,08:00,,1,6,51,,,,1.0
2009-12-02,09:00,,1,6,54,,,,1.0
2009-12-02,10:00,,1,6,55,,,,1.0
2009-12-02,11:00,,1,5,57,,,,1.7
2009-12-02,12:00,,4,13,43,,,,9.7
2009-12-02,13:00,,1,7,55,,,,3.4
2009-12-02,14:00,,8,16,37,,,,15.8
2009-12-02,15:00,,4,17,39,,,,14.3
2009-12-02,16:00,,3,31,24,,,,32.0
2009-12-02,17:00,,1,36,14,,,,25.2
2009-12-02,18:00,,1,18,32,,,,5.5
2009-12-02,19:00,,1,29,20,,,,13.9
2009-12-02,20:00,,1,28,18,,,,11.8
2009-12-02,21:00,,1,19,27,,,,2.7
2009-12-02,22:00,,1,17,29,,,,5.5
2009-12-02,23:00,,1,27,20,,,,17.5
2009-12-03,00:00,,1,35,14,,,,43.1
2009-12-03,01:00,,1,36,15,,,,34.1
2009-12-03,02:00,,4,39,8,,,,26.1
2009-12-03,03:00,,1,31,12,,,,14.8
