Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2009-12-01,,,,,,19,,,
2009-12-01,01:00,,12,37,,,,,
2009-12-01,02:00,,8,31,,,,,
2009-12-01,03:00,,8,31,,,,,
2009-12-01,04:00,,18,31,,,,,
2009-12-01,05:00,,27,34,,,,,
2009-12-01,06:00,,45,35,,,,,
2009-12-01,07:00,,90,52,,,,,
2009-12-01,08:00,,109,54,,,,,
2009-12-01,09:00,,149,57,,,,,
2009-12-01,10:00,,123,55,,,,,
2009-12-01,11:00,,107,53,,,,,
2009-12-01,12:00,,53,54,,,,,
2009-12-01,13:00,,66,64,,,,,
2009-12-01,14:00,,82,68,,,,,
2009-12-01,15:00,,96,80,,,,,
2009-12-01,16:00,,158,110,,,,,
2009-12-01,17:00,,138,90,,,,,
2009-12-01,18:00,,106,85,,,,,
2009-12-01,19:00,,82,67,,,,,
2009-12-01,20:00,,46,49,,,,,
2009-12-01,21:00,,28,39,,,,,
2009-12-01,22:00,,23,34,,,,,
2009-12-01,23:00,,19,26,,,,,
2009-12-02,,,,,,35,,22.47,
2009-12-02,00:00,,24,26,,,,,
2009-12-02,01:00,,8,15,,,,,
2009-12-02,02:00,,6,15,,,,,
2009-12-02,03:00,,15,16,,,,,
2009-12-02,04:00,,10,17,,,,,
2009-12-02,05:00,,18,18,,,,,
2009-12-02,06:00,,50,33,,,,,
2009-12-02,07:00,,140,70,,,,,
2009-12-02,08:00,,280,117,,,,,
2009-12-02,09:00,,381,130,,,,,
2009-12-02,10:00,,206,90,,,,,
2009-12-02,11:00,,152,71,,,,,
2009-12-02,12:00,,109,67,,,,,
2009-12-02,13:00,,121,72,,,,,
2009-12-02,14:00,,217,112,,,,,
2009-12-02,15:00,,196,103,,,,,
2009-12-02,16:00,,231,106,,,,,
2009-12-02,17:00,,397,169,,,,,
2009-12-02,18:00,,134,86,,,,,
2009-12-02,19:00,,152,95,,,,,
2009-12-02,20:00,,103,84,,,,,
2009-12-02,21:00,,88,72,,,,,
2009-12-02,22:00,,44,54,,,,,
2009-12-02,23:00,,34,43,,,,,
2009-12-03,,,,,,46,,,
2009-12-03,00:00,,27,42,,,,,
2009-12-03,01:00,,21,30,,,,,
2009-12-03,02:00,,3,24,,,,,
2009-12-03,03:00,,8,26,,,,,
2009-12-03,04:00,,10,24,,,,,
2009-12-03,05:00,,21,26,,,,,
2009-12-03,06:00,,32,31,,,,,
2009-12-03,07:00,,71,46,,,,,
2009-12-03,08:00,,71,51,,,,,
2009-12-03,09:00,,72,51,,,,,
2009-12-03,10:00,,67,44,,,,,
2009-12-03,11:00,,74,43,,,,,
2009-12-03,12:00,,67,42,,,,,
2009-12-03,13:00,,64,41,,,,,
2009-12-03,14:00,,68,47,,,,,
2009-12-03,15:00,,82,58,,,,,
2009-12-03,16:00,,116,66,,,,,
2009-12-03,17:00,,101,69,,,,,
2009-12-03,18:00,,83,63,,,,,
2009-12-03,19:00,,72,61,,,,,
2009-12-03,20:00,,56,60,,,,,
2009-12-03,21:00,,45,52,,,,,
2009-12-03,22:00,,29,48,,,,,
2009-12-03,23:00,,24,49,,,,,
2009-12-04,,,,,,35,,27.50,
2009-12-04,00:00,,21,49,,,,,
2009-12-04,01:00,,11,35,,,,,
2009-12-04,02:00,,4,26,,,,,
2009-12-04,03:00,,3,27,,,,,
2009-12-04,04:00,,5,29,,,,,
2009-12-04,05:00,,24,37,,,,,
2009-12-04,06:00,,36,40,,,,,
2009-12-04,07:00,,71,52,,,,,
2009-12-04,08:00,,112,59,,,,,
2009-12-04,09:00,,71,46,,,,,
2009-12-04,10:00,,70,46,,,,,
2009-12-04,11:00,,76,42,,,,,
2009-12-04,12:00,,118,59,,,,,
2009-12-04,13:00,,154,73,,,,,
2009-12-04,14:00,,171,81,,,,,
2009-12-04,15:00,,138,67,,,,,
2009-12-04,16:00,,168,80,,,,,
2009-12-04,17:00,,161,83,,,,,
2009-12-04,18:00,,260,106,,,,,
2009-12-04,19:00,,232,101,,,,,
2009-12-04,20:00,,198,104,,,,,
2009-12-04,21:00,,230,106,,,,,
2009-12-04,22:00,,216,99,,,,,
2009-12-04,23:00,,74,67,,,,,
2009-12-05,,,,,,32,,,
2009-12-05,00:00,,90,79,,,,,
2009-12-05,01:00,,49,48,,,,,
2009-12-05,02:00,,32,40,,,,,
2009-12-05,03:00,,35,39,,,,,
2009-12-05,04:00,,40,34,,,,,
2009-12-05,05:00,,42,45,,,,,
2009-12-05,06:00,,35,38,,,,,
2009-12-05,07:00,,92,54,,,,,
2009-12-05,08:00,,53,40,,,,,
2009-12-05,09:00,,80,45,,,,,
2009-12-05,10:00,,85,46,,,,,
2009-12-05,11:00,,122,68,,,,,
2009-12-05,12:00,,87,59,,,,,
2009-12-05,13:00,,112,71,,,,,
2009-12-05,14:00,,84,68,,,,,
2009-12-05,15:00,,78,69,,,,,
2009-12-05,16:00,,93,76,,,,,
2009-12-05,17:00,,95,82,,,,,
2009-12-05,18:00,,139,86,,,,,
2009-12-05,19:00,,117,80,,,,,
2009-12-05,20:00,,63,67,,,,,
2009-12-05,21:00,,44,50,,,,,
2009-12-05,22:00,,19,39,,,,,
2009-12-05,23:00,,27,46,,,,,
2009-12-06,,,,,,27,,19.35,
