Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2008-08-01,,,,,,40,5.39,18.09,
2008-08-01,01:00,,6,40,,,,,
2008-08-01,02:00,,9,49,,,,,
2008-08-01,03:00,,3,26,,,,,
2008-08-01,04:00,,6,32,,,,,
2008-08-01,05:00,,45,65,,,,,
2008-08-01,06:00,,61,72,,,,,
2008-08-01,07:00,,114,90,,,,,2.1
2008-08-01,08:00,,72,73,,,,,1.5
2008-08-01,09:00,,60,68,,,,,1.5
2008-08-01,10:00,,39,64,,,,,3.2
2008-08-01,11:00,,40,66,,,,,2.2
2008-08-01,12:00,,24,58,,,,,1.8
2008-08-01,13:00,,32,58,,,,,1.0
2008-08-01,14:00,,40,58,,,,,1.0
2008-08-01,15:00,1.5,45,57,,,,,2.0
2008-08-01,16:00,2.0,41,83,,,,,2.4
2008-08-01,17:00,2.6,44,98,,,,,1.3
2008-08-01,18:00,2.5,43,82,,,,,1.0
2008-08-01,19:00,2.1,27,56,,,,,1.0
2008-08-01,20:00,1.5,30,62,,,,,1.0
2008-08-01,21:00,1.9,27,54,,,,,1.0
2008-08-01,22:00,2.6,29,47,,,,,1.0
2008-08-01,23:00,1.5,20,45,,,,,1.0
2008-08-02,,,,,,33,,,
2008-08-02,00:00,1.6,29,46,,,,,1.5
2008-08-02,01:00,1.0,17,39,,,,,1.2
2008-08-02,02:00,1.2,19,54,,,,,2.5
2008-08-02,03:00,1.8,20,37,,,,,1.9
2008-08-02,04:00,0.7,10,30,,,,,1.3
2008-08-02,05:00,0.5,15,23,,,,,1.3
2008-08-02,06:00,0.9,12,21,,,,,1.8
2008-08-02,07:00,0.7,20,33,,,,,2.2
2008-08-02,08:00,1.4,35,40,,,,,2.3
2008-08-02,09:00,1.3,53,50,,,,,3.2
2008-08-02,10:00,2.0,51,52,,,,,3.4
2008-08-02,11:00,2.7,51,49,,,,,4.7
2008-08-02,12:00,1.9,41,42,,,,,3.9
2008-08-02,13:00,1.9,43,49,,,,,3.0
2008-08-02,14:00,2.6,45,47,,,,,4.4
2008-08-02,15:00,1.1,33,43,,,,,2.6
2008-08-02,16:00,1.4,26,36,,,,,2.9
2008-08-02,17:00,1.6,33,42,,,,,4.3
2008-08-02,18:00,1.4,20,33,,,,,3.3
2008-08-02,19:00,2.4,34,45,,,,,3.2
2008-08-02,20:00,2.4,50,60,,,,,1.4
2008-08-02,21:00,2.4,43,58,,,,,1.0
2008-08-02,22:00,2.8,36,56,,,,,1.0
2008-08-02,23:00,1.8,26,41,,,,,1.0
2008-08-03,,,,,,18,,7.83,
2008-08-03,00:00,1.4,18,39,,,,,
2008-08-03,01:00,1.7,18,34,,,,,1.0
2008-08-03,02:00,1.7,18,37,,,,,1.0
2008-08-03,03:00,1.5,13,25,,,,,1.0
2008-08-03,04:00,0.9,8,25,,,,,3.7
2008-08-03,05:00,0.8,4,16,,,,,2.7
2008-08-03,06:00,0.8,5,13,,,,,1.1
2008-08-03,07:00,0.4,8,13,,,,,1.2
2008-08-03,08:00,0.5,8,11,,,,,1.1
2008-08-03,09:00,0.4,11,14,,,,,1.2
2008-08-03,10:00,0.6,17,17,,,,,2.4
2008-08-03,11:00,0.7,18,18,,,,,6.3
2008-08-03,12:00,0.7,20,19,,,,,6.2
2008-08-03,13:00,0.6,19,17,,,,,4.6
2008-08-03,14:00,0.9,26,20,,,,,3.1
2008-08-03,15:00,1.0,18,16,,,,,2.6
2008-08-03,16:00,1.1,22,22,,,,,5.9
2008-08-03,17:00,1.2,16,17,,,,,3.7
2008-08-03,18:00,0.7,20,24,,,,,1.3
2008-08-03,19:00,1.1,20,27,,,,,1.0
2008-08-03,20:00,1.5,33,49,,,,,1.0
2008-08-03,21:00,1.6,4,31,,,,,1.0
2008-08-03,22:00,1.2,12,37,,,,,1.1
2008-08-03,23:00,0.9,16,31,,,,,1.0
2008-08-04,,,,,,22,,,
2008-08-04,00:00,1.1,7,25,,,,,1.0
2008-08-04,01:00,0.9,2,18,,,,,1.0
2008-08-04,02:00,0.6,2,17,,,,,1.1
2008-08-04,03:00,0.5,3,14,,,,,1.0
2008-08-04,04:00,0.3,3,11,,,,,1.0
2008-08-04,05:00,0.3,5,13,,,,,1.0
2008-08-04,06:00,0.7,31,27,,,,,1.0
2008-08-04,07:00,,31,24,,,,,1.0
2008-08-04,08:00,,72,49,,,,,1.0
2008-08-04,09:00,,66,47,,,,,1.0
2008-08-04,10:00,,40,34,,,,,1.0
2008-08-04,11:00,1.4,38,38,,,,,3.0
2008-08-04,12:00,1.2,34,32,,,,,1.0
2008-08-04,13:00,0.8,30,28,,,,,1.0
2008-08-04,14:00,1.3,34,32,,,,,1.0
2008-08-04,15:00,1.4,30,37,,,,,1.0
2008-08-04,16:00,1.6,40,41,,,,,1.0
2008-08-04,17:00,1.9,37,39,,,,,1.2
2008-08-04,18:00,1.5,26,36,,,,,1.0
2008-08-04,19:00,1.4,29,38,,,,,1.0
2008-08-04,20:00,1.5,20,36,,,,,1.2
2008-08-04,21:00,1.5,21,38,,,,,2.6
2008-08-04,22:00,1.6,17,29,,,,,1.0
2008-08-04,23:00,0.7,8,20,,,,,1.2
2008-08-05,,,,,,29,,11.17,
2008-08-05,00:00,0.6,18,21,,,,,1.1
2008-08-05,01:00,0.4,6,17,,,,,1.0
2008-08-05,02:00,0.7,4,18,,,,,1.0
2008-08-05,03:00,0.6,6,21,,,,,2.0
