Datum Zeit,Bautzen FEUCHT
24-09-18 05:00,85.7
24-09-18 04:00,88.1
24-09-18 03:00,91.0
24-09-18 02:00,94.2
24-09-18 01:00,95.8
24-09-18 00:00,96.1
23-09-18 23:00,97.2
23-09-18 22:00,98.1
23-09-18 21:00,98.4
23-09-18 20:00,98.2
23-09-18 19:00,98.2
23-09-18 18:00,97.1
23-09-18 17:00,95.5
23-09-18 16:00,89.6
23-09-18 15:00,83.6
23-09-18 14:00,79.8
23-09-18 13:00,73.2
23-09-18 12:00,70.6
23-09-18 11:00,71.6
23-09-18 10:00,63.9
23-09-18 09:00,67.1
23-09-18 08:00,70.4
23-09-18 07:00,72.4
23-09-18 06:00,72.5
23-09-18 05:00,70.5
23-09-18 04:00,70.1
23-09-18 03:00,69.9
23-09-18 02:00,65.2
23-09-18 01:00,61.8
23-09-18 00:00,57.3
22-09-18 23:00,54.7
22-09-18 22:00,56.4
22-09-18 21:00,60.7
22-09-18 20:00,60.0
22-09-18 19:00,57.2
22-09-18 18:00,52.0
22-09-18 17:00,49.0
22-09-18 16:00,47.8
22-09-18 15:00,47.3
22-09-18 14:00,47.1
22-09-18 13:00,50.0
22-09-18 12:00,54.7
22-09-18 11:00,54.1
22-09-18 10:00,58.3
22-09-18 09:00,62.4
22-09-18 08:00,66.1
22-09-18 07:00,67.1
22-09-18 06:00,68.9
22-09-18 05:00,68.6
22-09-18 04:00,68.0
22-09-18 03:00,72.9
22-09-18 02:00,80.1
22-09-18 01:00,81.8
22-09-18 00:00,83.6
21-09-18 23:00,85.8
21-09-18 22:00,85.5
21-09-18 21:00,82.2
21-09-18 20:00,83.4
21-09-18 19:00,84.5
21-09-18 18:00,62.0
21-09-18 17:00,39.5
21-09-18 16:00,36.9
21-09-18 15:00,37.0
21-09-18 14:00,38.0
21-09-18 13:00,38.2
21-09-18 12:00,43.1
21-09-18 11:00,45.8
21-09-18 10:00,49.3
21-09-18 09:00,56.4
21-09-18 08:00,63.1
21-09-18 07:00,63.4
21-09-18 06:00,63.8
21-09-18 05:00,62.5
21-09-18 04:00,60.2
21-09-18 03:00,56.7
21-09-18 02:00,55.4
21-09-18 01:00,53.6
21-09-18 00:00,51.5
20-09-18 23:00,50.6
20-09-18 22:00,50.3
20-09-18 21:00,49.4
20-09-18 20:00,48.2
20-09-18 19:00,45.1
20-09-18 18:00,41.6
20-09-18 17:00,38.9
20-09-18 16:00,38.2
20-09-18 15:00,38.1
20-09-18 14:00,37.5
20-09-18 13:00,37.1
20-09-18 12:00,39.5
20-09-18 11:00,43.3
20-09-18 10:00,48.0
20-09-18 09:00,54.3
20-09-18 08:00,59.3
20-09-18 07:00,61.9
20-09-18 06:00,62.6
20-09-18 05:00,60.7
20-09-18 04:00,59.4
20-09-18 03:00,58.0
20-09-18 02:00,57.2
20-09-18 01:00,57.0
20-09-18 00:00,56.2
19-09-18 23:00,54.7
19-09-18 22:00,52.8
19-09-18 21:00,54.4
19-09-18 20:00,55.5
19-09-18 19:00,50.0
19-09-18 18:00,37.5
19-09-18 17:00,33.9
19-09-18 16:00,33.1
19-09-18 15:00,34.6
19-09-18 14:00,36.9
19-09-18 13:00,42.6
19-09-18 12:00,47.5
19-09-18 11:00,52.6
19-09-18 10:00,54.6
19-09-18 09:00,55.6
19-09-18 08:00,60.8
19-09-18 07:00,62.9
19-09-18 06:00,62.9
19-09-18 05:00,62.1
19-09-18 04:00,61.5
19-09-18 03:00,63.1
19-09-18 02:00,61.9
19-09-18 01:00,61.5
19-09-18 00:00,61.3
18-09-18 23:00,60.0
18-09-18 22:00,56.3
18-09-18 21:00,53.3
18-09-18 20:00,49.7
18-09-18 19:00,46.1
18-09-18 18:00,39.3
18-09-18 17:00,33.4
18-09-18 16:00,31.6
18-09-18 15:00,33.7
18-09-18 14:00,39.0
18-09-18 13:00,42.6
18-09-18 12:00,48.4
18-09-18 11:00,52.1
18-09-18 10:00,56.5
18-09-18 09:00,61.7
18-09-18 08:00,64.0
18-09-18 07:00,65.3
18-09-18 06:00,63.5
18-09-18 05:00,60.4
18-09-18 04:00,57.9
18-09-18 03:00,53.9
18-09-18 02:00,55.9
18-09-18 01:00,58.1
18-09-18 00:00,59.4
17-09-18 23:00,56.5
17-09-18 22:00,55.8
17-09-18 21:00,50.3
17-09-18 20:00,47.7
17-09-18 19:00,46.3
17-09-18 18:00,37.1
17-09-18 17:00,30.6
17-09-18 16:00,29.9
17-09-18 15:00,30.0
17-09-18 14:00,31.5
17-09-18 13:00,32.5
17-09-18 12:00,35.2
17-09-18 11:00,39.1
17-09-18 10:00,48.4
17-09-18 09:00,57.3
17-09-18 08:00,61.7
17-09-18 07:00,63.1
17-09-18 06:00,64.3
17-09-18 05:00,62.4
17-09-18 04:00,60.8
17-09-18 03:00,57.6
17-09-18 02:00,56.2
17-09-18 01:00,55.6
17-09-18 00:00,61.6
16-09-18 23:00,65.9
16-09-18 22:00,63.5
16-09-18 21:00,62.0
16-09-18 20:00,57.7
16-09-18 19:00,48.9
16-09-18 18:00,38.7
16-09-18 17:00,35.2
16-09-18 16:00,34.7
16-09-18 15:00,35.2
16-09-18 14:00,37.3
16-09-18 13:00,41.5
16-09-18 12:00,46.5
16-09-18 11:00,49.0
16-09-18 10:00,55.3
16-09-18 09:00,63.9
16-09-18 08:00,71.5
16-09-18 07:00,82.5
16-09-18 06:00,86.7
16-09-18 05:00,84.8
16-09-18 04:00,83.1
16-09-18 03:00,81.3
16-09-18 02:00,79.7
16-09-18 01:00,77.7
16-09-18 00:00,77.3
15-09-18 23:00,75.0
15-09-18 22:00,71.3
15-09-18 21:00,67.7
15-09-18 20:00,63.7
15-09-18 19:00,55.0
15-09-18 18:00,45.2
15-09-18 17:00,43.1
15-09-18 16:00,43.6
15-09-18 15:00,42.3
15-09-18 14:00,45.0
15-09-18 13:00,47.3
15-09-18 12:00,53.4
15-09-18 11:00,59.1
15-09-18 10:00,66.1
15-09-18 09:00,78.6
15-09-18 08:00,83.1
15-09-18 07:00,89.5
15-09-18 06:00,90.4
15-09-18 05:00,90.0
15-09-18 04:00,89.5
15-09-18 03:00,88.2
15-09-18 02:00,88.2
15-09-18 01:00,92.0
15-09-18 00:00,95.8
14-09-18 23:00,96.0
14-09-18 22:00,93.6
14-09-18 21:00,91.0
14-09-18 20:00,90.2
14-09-18 19:00,87.3
14-09-18 18:00,81.7
14-09-18 17:00,82.3
14-09-18 16:00,80.6
14-09-18 15:00,82.6
14-09-18 14:00,87.0
14-09-18 13:00,92.5
14-09-18 12:00,91.7
14-09-18 11:00,93.8
14-09-18 10:00,93.5
14-09-18 09:00,95.4
14-09-18 08:00,96.8
14-09-18 07:00,97.5
14-09-18 06:00,97.4
14-09-18 05:00,97.0
14-09-18 04:00,96.4
14-09-18 03:00,96.0
14-09-18 02:00,95.9
14-09-18 01:00,95.2
14-09-18 00:00,94.8
13-09-18 23:00,94.2
13-09-18 22:00,94.4
13-09-18 21:00,93.5
13-09-18 20:00,93.0
13-09-18 19:00,91.4
13-09-18 18:00,88.6
13-09-18 17:00,89.5
13-09-18 16:00,89.2
13-09-18 15:00,81.4
13-09-18 14:00,70.7
13-09-18 13:00,69.8
13-09-18 12:00,70.4
13-09-18 11:00,75.0
13-09-18 10:00,79.7
13-09-18 09:00,81.6
13-09-18 08:00,84.3
13-09-18 07:00,87.1
13-09-18 06:00,89.3
13-09-18 05:00,89.5
13-09-18 04:00,88.1
13-09-18 03:00,86.1
13-09-18 02:00,83.9
13-09-18 01:00,80.0
13-09-18 00:00,75.0
12-09-18 23:00,70.2
12-09-18 22:00,62.7
12-09-18 21:00,51.2
12-09-18 20:00,45.7
12-09-18 19:00,36.9
12-09-18 18:00,30.2
12-09-18 17:00,27.7
12-09-18 16:00,26.0
12-09-18 15:00,25.4
12-09-18 14:00,27.8
12-09-18 13:00,30.2
12-09-18 12:00,32.5
12-09-18 11:00,36.1
12-09-18 10:00,39.4
12-09-18 09:00,44.3
12-09-18 08:00,47.1
12-09-18 07:00,51.5
12-09-18 06:00,54.9
12-09-18 05:00,54.6
12-09-18 04:00,52.7
12-09-18 03:00,52.8
12-09-18 02:00,49.2
12-09-18 01:00,47.3
12-09-18 00:00,50.8
11-09-18 23:00,50.5
11-09-18 22:00,47.5
11-09-18 21:00,44.5
11-09-18 20:00,42.3
11-09-18 19:00,35.0
11-09-18 18:00,32.0
11-09-18 17:00,30.3
11-09-18 16:00,31.7
11-09-18 15:00,29.9
11-09-18 14:00,33.8
11-09-18 13:00,39.1
11-09-18 12:00,43.9
11-09-18 11:00,48.8
11-09-18 10:00,52.8
11-09-18 09:00,57.9
11-09-18 08:00,63.8
11-09-18 07:00,65.1
11-09-18 06:00,64.6
11-09-18 05:00,63.4
11-09-18 04:00,61.4
11-09-18 03:00,58.0
11-09-18 02:00,53.9
11-09-18 01:00,49.7
11-09-18 00:00,45.1
10-09-18 23:00,43.8
10-09-18 22:00,46.0
10-09-18 21:00,46.6
10-09-18 20:00,44.8
10-09-18 19:00,39.4
10-09-18 18:00,34.1
10-09-18 17:00,31.9
10-09-18 16:00,28.3
10-09-18 15:00,33.3
10-09-18 14:00,34.0
10-09-18 13:00,33.2
10-09-18 12:00,32.4
10-09-18 11:00,35.5
10-09-18 10:00,40.3
10-09-18 09:00,49.9
10-09-18 08:00,59.3
10-09-18 07:00,68.3
10-09-18 06:00,73.8
10-09-18 05:00,71.7
10-09-18 04:00,73.0
10-09-18 03:00,70.6
10-09-18 02:00,68.9
10-09-18 01:00,65.7
10-09-18 00:00,62.3
09-09-18 23:00,59.5
09-09-18 22:00,57.2
09-09-18 21:00,56.2
09-09-18 20:00,49.3
09-09-18 19:00,41.8
09-09-18 18:00,35.6
09-09-18 17:00,32.1
09-09-18 16:00,32.7
09-09-18 15:00,34.7
09-09-18 14:00,35.2
09-09-18 13:00,37.1
09-09-18 12:00,40.2
09-09-18 11:00,39.2
09-09-18 10:00,50.5
09-09-18 09:00,55.5
09-09-18 08:00,61.3
09-09-18 07:00,64.4
09-09-18 06:00,64.7
09-09-18 05:00,64.4
09-09-18 04:00,69.1
09-09-18 03:00,68.0
09-09-18 02:00,68.5
09-09-18 01:00,72.4
09-09-18 00:00,71.1
08-09-18 23:00,70.8
08-09-18 22:00,67.9
08-09-18 21:00,66.1
08-09-18 20:00,60.8
08-09-18 19:00,51.5
08-09-18 18:00,39.2
08-09-18 17:00,36.2
08-09-18 16:00,35.5
08-09-18 15:00,36.9
08-09-18 14:00,42.0
08-09-18 13:00,44.6
08-09-18 12:00,49.8
08-09-18 11:00,52.8
08-09-18 10:00,54.8
08-09-18 09:00,69.8
08-09-18 08:00,83.3
08-09-18 07:00,91.1
08-09-18 06:00,93.3
08-09-18 05:00,93.0
08-09-18 04:00,90.7
08-09-18 03:00,90.2
08-09-18 02:00,88.2
08-09-18 01:00,86.9
08-09-18 00:00,85.9
07-09-18 23:00,86.3
07-09-18 22:00,85.2
07-09-18 21:00,88.4
07-09-18 20:00,89.7
07-09-18 19:00,85.4
07-09-18 18:00,77.2
07-09-18 17:00,82.3
07-09-18 16:00,85.5
07-09-18 15:00,82.1
07-09-18 14:00,72.7
07-09-18 13:00,72.2
07-09-18 12:00,74.8
07-09-18 11:00,76.1
07-09-18 10:00,80.1
07-09-18 09:00,71.6
07-09-18 08:00,61.1
07-09-18 07:00,59.1
07-09-18 06:00,58.7
07-09-18 05:00,55.3
07-09-18 04:00,54.7
07-09-18 03:00,55.0
07-09-18 02:00,59.0
07-09-18 01:00,57.7
07-09-18 00:00,61.3
06-09-18 23:00,69.6
06-09-18 22:00,65.6
06-09-18 21:00,60.7
06-09-18 20:00,54.7
06-09-18 19:00,46.5
06-09-18 18:00,40.4
06-09-18 17:00,36.0
06-09-18 16:00,34.2
06-09-18 15:00,34.6
06-09-18 14:00,37.4
06-09-18 13:00,38.4
06-09-18 12:00,41.6
06-09-18 11:00,43.9
06-09-18 10:00,54.1
06-09-18 09:00,67.1
06-09-18 08:00,67.5
06-09-18 07:00,80.0
06-09-18 06:00,85.4
06-09-18 05:00,88.4
06-09-18 04:00,88.0
06-09-18 03:00,89.1
06-09-18 02:00,87.5
06-09-18 01:00,82.9
06-09-18 00:00,80.6
05-09-18 23:00,78.5
05-09-18 22:00,75.5
05-09-18 21:00,71.3
05-09-18 20:00,64.5
05-09-18 19:00,55.1
05-09-18 18:00,45.3
05-09-18 17:00,37.2
05-09-18 16:00,36.2
05-09-18 15:00,36.2
05-09-18 14:00,39.6
05-09-18 13:00,42.7
05-09-18 12:00,43.6
05-09-18 11:00,52.0
05-09-18 10:00,57.7
05-09-18 09:00,71.8
05-09-18 08:00,76.9
05-09-18 07:00,84.8
05-09-18 06:00,91.8
05-09-18 05:00,91.2
05-09-18 04:00,89.8
05-09-18 03:00,90.4
05-09-18 02:00,88.7
05-09-18 01:00,86.9
05-09-18 00:00,84.8
04-09-18 23:00,81.0
04-09-18 22:00,75.2
04-09-18 21:00,72.5
04-09-18 20:00,68.4
04-09-18 19:00,60.2
04-09-18 18:00,52.1
04-09-18 17:00,48.9
04-09-18 16:00,47.5
04-09-18 15:00,50.2
04-09-18 14:00,55.9
04-09-18 13:00,55.5
04-09-18 12:00,60.1
04-09-18 11:00,64.6
04-09-18 10:00,71.2
04-09-18 09:00,80.7
04-09-18 08:00,86.6
04-09-18 07:00,93.5
04-09-18 06:00,96.6
04-09-18 05:00,95.9
04-09-18 04:00,94.9
04-09-18 03:00,94.1
04-09-18 02:00,91.8
04-09-18 01:00,91.7
04-09-18 00:00,93.0
03-09-18 23:00,91.7
03-09-18 22:00,89.9
03-09-18 21:00,88.5
03-09-18 20:00,86.9
03-09-18 19:00,82.7
03-09-18 18:00,72.8
03-09-18 17:00,59.4
03-09-18 16:00,55.8
03-09-18 15:00,51.6
03-09-18 14:00,50.4
03-09-18 13:00,49.1
03-09-18 12:00,53.1
03-09-18 11:00,61.7
03-09-18 10:00,73.7
03-09-18 09:00,91.0
03-09-18 08:00,97.5
03-09-18 07:00,98.6
03-09-18 06:00,98.5
03-09-18 05:00,98.1
03-09-18 04:00,97.9
03-09-18 03:00,97.6
03-09-18 02:00,97.3
03-09-18 01:00,97.1
03-09-18 00:00,96.9
02-09-18 23:00,96.7
02-09-18 22:00,96.3
02-09-18 21:00,95.5
02-09-18 20:00,92.7
02-09-18 19:00,89.0
02-09-18 18:00,79.8
02-09-18 17:00,76.4
02-09-18 16:00,81.9
02-09-18 15:00,84.9
02-09-18 14:00,87.4
02-09-18 13:00,91.3
02-09-18 12:00,94.8
02-09-18 11:00,96.6
02-09-18 10:00,96.8
02-09-18 09:00,97.1
02-09-18 08:00,97.2
02-09-18 07:00,97.5
02-09-18 06:00,97.4
02-09-18 05:00,97.4
02-09-18 04:00,97.7
02-09-18 03:00,97.6
02-09-18 02:00,97.5
02-09-18 01:00,97.6
02-09-18 00:00,97.3
01-09-18 23:00,97.3
01-09-18 22:00,97.2
01-09-18 21:00,96.5
01-09-18 20:00,96.1
01-09-18 19:00,93.9
01-09-18 18:00,90.0
01-09-18 17:00,85.9
01-09-18 16:00,85.2
01-09-18 15:00,83.5
01-09-18 14:00,78.2
01-09-18 13:00,76.7
01-09-18 12:00,79.4
01-09-18 11:00,79.8
01-09-18 10:00,79.7
01-09-18 09:00,79.1
01-09-18 08:00,74.3
01-09-18 07:00,71.4
01-09-18 06:00,69.1
01-09-18 05:00,67.9
01-09-18 04:00,68.5
01-09-18 03:00,66.0
01-09-18 02:00,65.0
01-09-18 01:00,62.9

