Datum Zeit,Dresden-Winckelmannstr. FEUCHT
26-09-18 23:00,65.6
26-09-18 22:00,69.6
26-09-18 21:00,66.6
26-09-18 20:00,60.6
26-09-18 19:00,55.5
26-09-18 18:00,44.5
26-09-18 17:00,38.7
26-09-18 16:00,35.5
26-09-18 15:00,31.7
26-09-18 14:00,32.4
26-09-18 13:00,31.2
26-09-18 12:00,34.5
26-09-18 11:00,38.5
26-09-18 10:00,59.6
26-09-18 09:00,69.0
26-09-18 08:00,75.8
26-09-18 07:00,82.4
26-09-18 06:00,84.6
26-09-18 05:00,83.5
26-09-18 04:00,83.9
26-09-18 03:00,84.4
26-09-18 02:00,84.5
26-09-18 01:00,83.9
26-09-18 00:00,82.4
25-09-18 23:00,76.8
25-09-18 22:00,71.6
25-09-18 21:00,65.9
25-09-18 20:00,63.7
25-09-18 19:00,56.3
25-09-18 18:00,47.5
25-09-18 17:00,43.9
25-09-18 16:00,45.1
25-09-18 15:00,42.3
25-09-18 14:00,44.0
25-09-18 13:00,49.1
25-09-18 12:00,54.3
25-09-18 11:00,63.0
25-09-18 10:00,69.3
25-09-18 09:00,72.7
25-09-18 08:00,76.1
25-09-18 07:00,79.3
25-09-18 06:00,80.3
25-09-18 05:00,79.9
25-09-18 04:00,79.0
25-09-18 03:00,79.1
25-09-18 02:00,77.6
25-09-18 01:00,76.8
25-09-18 00:00,75.1
24-09-18 23:00,74.4
24-09-18 22:00,74.1
24-09-18 21:00,72.1
24-09-18 20:00,72.0
24-09-18 19:00,70.0
24-09-18 18:00,65.2
24-09-18 17:00,57.0
24-09-18 16:00,46.9
24-09-18 15:00,48.8
24-09-18 14:00,56.1
24-09-18 13:00,58.9
24-09-18 12:00,58.1
24-09-18 11:00,61.8
24-09-18 10:00,66.6
24-09-18 09:00,71.2
24-09-18 08:00,74.9
24-09-18 07:00,78.9
24-09-18 06:00,79.8
24-09-18 05:00,81.6
24-09-18 04:00,82.7
24-09-18 03:00,88.2
24-09-18 02:00,90.9
24-09-18 01:00,92.7
24-09-18 00:00,93.3
23-09-18 23:00,93.8
23-09-18 22:00,95.2
23-09-18 21:00,96.9
23-09-18 20:00,96.8
23-09-18 19:00,96.7
23-09-18 18:00,95.7
23-09-18 17:00,92.1
23-09-18 16:00,91.4
23-09-18 15:00,84.0
23-09-18 14:00,81.4
23-09-18 13:00,75.3
23-09-18 12:00,69.8
23-09-18 11:00,68.4
23-09-18 10:00,67.4
23-09-18 09:00,62.2
23-09-18 08:00,64.9
23-09-18 07:00,67.0
23-09-18 06:00,68.9
23-09-18 05:00,69.5
23-09-18 04:00,67.9
23-09-18 03:00,68.1
23-09-18 02:00,69.4
23-09-18 01:00,64.4
23-09-18 00:00,52.1
22-09-18 23:00,50.9
22-09-18 22:00,50.7
22-09-18 21:00,49.6
22-09-18 20:00,52.8
22-09-18 19:00,51.1
22-09-18 18:00,46.2
22-09-18 17:00,43.6
22-09-18 16:00,42.9
22-09-18 15:00,43.1
22-09-18 14:00,44.5
22-09-18 13:00,45.1
22-09-18 12:00,46.3
22-09-18 11:00,51.4
22-09-18 10:00,55.4
22-09-18 09:00,58.7
22-09-18 08:00,61.0
22-09-18 07:00,63.1
22-09-18 06:00,63.7
22-09-18 05:00,63.4
22-09-18 04:00,62.3
22-09-18 03:00,63.1
22-09-18 02:00,66.8
22-09-18 01:00,70.9
22-09-18 00:00,74.5
21-09-18 23:00,78.8
21-09-18 22:00,82.5
21-09-18 21:00,84.2
21-09-18 20:00,79.3
21-09-18 19:00,77.8
21-09-18 18:00,63.2
21-09-18 17:00,43.7
21-09-18 16:00,35.9
21-09-18 15:00,34.0
21-09-18 14:00,35.7
21-09-18 13:00,36.8
21-09-18 12:00,36.4
21-09-18 11:00,39.3
21-09-18 10:00,50.4
21-09-18 09:00,59.9
21-09-18 08:00,67.3
21-09-18 07:00,71.6
21-09-18 06:00,71.2
21-09-18 05:00,68.6
21-09-18 04:00,67.8
21-09-18 03:00,68.7
21-09-18 02:00,70.6
21-09-18 01:00,70.3
21-09-18 00:00,69.4
20-09-18 23:00,66.0
20-09-18 22:00,61.5
20-09-18 21:00,56.1
20-09-18 20:00,53.7
20-09-18 19:00,49.0
20-09-18 18:00,39.0
20-09-18 17:00,34.8
20-09-18 16:00,35.3
20-09-18 15:00,35.6
20-09-18 14:00,39.0
20-09-18 13:00,40.9
20-09-18 12:00,45.2
20-09-18 11:00,50.5
20-09-18 10:00,57.1
20-09-18 09:00,64.0
20-09-18 08:00,70.0
20-09-18 07:00,73.7
20-09-18 06:00,74.6
20-09-18 05:00,74.9
20-09-18 04:00,73.7
20-09-18 03:00,72.7
20-09-18 02:00,72.1
20-09-18 01:00,71.1
20-09-18 00:00,70.6
19-09-18 23:00,70.0
19-09-18 22:00,67.2
19-09-18 21:00,63.5
19-09-18 20:00,58.6
19-09-18 19:00,51.5
19-09-18 18:00,43.9
19-09-18 17:00,39.5
19-09-18 16:00,38.2
19-09-18 15:00,38.5
19-09-18 14:00,40.0
19-09-18 13:00,41.3
19-09-18 12:00,46.9
19-09-18 11:00,52.5
19-09-18 10:00,60.0
19-09-18 09:00,66.7
19-09-18 08:00,72.2
19-09-18 07:00,77.9
19-09-18 06:00,75.2
19-09-18 05:00,74.4
19-09-18 04:00,73.8
19-09-18 03:00,72.9
19-09-18 02:00,72.9
19-09-18 01:00,75.0
19-09-18 00:00,73.7
18-09-18 23:00,71.0
18-09-18 22:00,67.1
18-09-18 21:00,61.4
18-09-18 20:00,56.3
18-09-18 19:00,49.7
18-09-18 18:00,41.9
18-09-18 17:00,35.3
18-09-18 16:00,33.0
18-09-18 15:00,34.1
18-09-18 14:00,37.7
18-09-18 13:00,41.4
18-09-18 12:00,49.1
18-09-18 11:00,53.3
18-09-18 10:00,57.2
18-09-18 09:00,62.1
18-09-18 08:00,65.8
18-09-18 07:00,66.8
18-09-18 06:00,65.6
18-09-18 05:00,64.2
18-09-18 04:00,64.2
18-09-18 03:00,66.1
18-09-18 02:00,65.7
18-09-18 01:00,65.1
18-09-18 00:00,65.4
17-09-18 23:00,61.9
17-09-18 22:00,58.8
17-09-18 21:00,56.2
17-09-18 20:00,51.7
17-09-18 19:00,48.0
17-09-18 18:00,41.8
17-09-18 17:00,34.9
17-09-18 16:00,32.7
17-09-18 15:00,31.7
17-09-18 14:00,31.3
17-09-18 13:00,31.9
17-09-18 12:00,37.5
17-09-18 11:00,46.9
17-09-18 10:00,55.2
17-09-18 09:00,62.6
17-09-18 08:00,69.0
17-09-18 07:00,72.1
17-09-18 06:00,72.5
17-09-18 05:00,70.2
17-09-18 04:00,68.3
17-09-18 03:00,67.1
17-09-18 02:00,68.4
17-09-18 01:00,68.0
17-09-18 00:00,66.6
16-09-18 23:00,67.0
16-09-18 22:00,61.5
16-09-18 21:00,56.4
16-09-18 20:00,52.1
16-09-18 19:00,45.4
16-09-18 18:00,39.9
16-09-18 17:00,37.0
16-09-18 16:00,36.4
16-09-18 15:00,37.4
16-09-18 14:00,37.1
16-09-18 13:00,38.7
16-09-18 12:00,47.1
16-09-18 11:00,54.1
16-09-18 10:00,61.8
16-09-18 09:00,70.8
16-09-18 08:00,78.2
16-09-18 07:00,82.3
16-09-18 06:00,82.5
16-09-18 05:00,81.3
16-09-18 04:00,80.9
16-09-18 03:00,79.8
16-09-18 02:00,79.1
16-09-18 01:00,77.2
16-09-18 00:00,72.6
15-09-18 23:00,73.1
15-09-18 22:00,71.6
15-09-18 21:00,64.2
15-09-18 20:00,60.6
15-09-18 19:00,54.1
15-09-18 18:00,45.2
15-09-18 17:00,42.8
15-09-18 16:00,42.1
15-09-18 15:00,42.3
15-09-18 14:00,41.0
15-09-18 13:00,47.5
15-09-18 12:00,51.6
15-09-18 11:00,55.3
15-09-18 10:00,60.3
15-09-18 09:00,70.1
15-09-18 08:00,83.0
15-09-18 07:00,88.8
15-09-18 06:00,89.4
15-09-18 05:00,90.0
15-09-18 04:00,89.2
15-09-18 03:00,87.7
15-09-18 02:00,87.7
15-09-18 01:00,88.4
15-09-18 00:00,88.1
14-09-18 23:00,88.8
14-09-18 22:00,87.0
14-09-18 21:00,88.3
14-09-18 20:00,81.9
14-09-18 19:00,76.8
14-09-18 18:00,73.3
14-09-18 17:00,71.8
14-09-18 16:00,73.4
14-09-18 15:00,76.7
14-09-18 14:00,77.7
14-09-18 13:00,78.9
14-09-18 12:00,83.5
14-09-18 11:00,90.4
14-09-18 10:00,91.2
14-09-18 09:00,93.2
14-09-18 08:00,94.3
14-09-18 07:00,94.4
14-09-18 06:00,92.4
14-09-18 05:00,91.2
14-09-18 04:00,91.4
14-09-18 03:00,91.7
14-09-18 02:00,91.6
14-09-18 01:00,91.7
14-09-18 00:00,92.4
13-09-18 23:00,89.3
13-09-18 22:00,87.1
13-09-18 21:00,85.6
13-09-18 20:00,83.9
13-09-18 19:00,85.7
13-09-18 18:00,83.5
13-09-18 17:00,82.5
13-09-18 16:00,83.3
13-09-18 15:00,88.1
13-09-18 14:00,85.0
13-09-18 13:00,71.4
13-09-18 12:00,73.2
13-09-18 11:00,73.6
13-09-18 10:00,76.8
13-09-18 09:00,77.3
13-09-18 08:00,77.1
13-09-18 07:00,78.3
13-09-18 06:00,79.8
13-09-18 05:00,80.3
13-09-18 04:00,80.8
13-09-18 03:00,80.1
13-09-18 02:00,77.9
13-09-18 01:00,75.2
13-09-18 00:00,71.1
12-09-18 23:00,66.5
12-09-18 22:00,58.7
12-09-18 21:00,53.4
12-09-18 20:00,48.8
12-09-18 19:00,39.9
12-09-18 18:00,31.9
12-09-18 17:00,29.9
12-09-18 16:00,28.8
12-09-18 15:00,28.6
12-09-18 14:00,29.0
12-09-18 13:00,29.8
12-09-18 12:00,32.8
12-09-18 11:00,34.3
12-09-18 10:00,41.0
12-09-18 09:00,55.0
12-09-18 08:00,62.4
12-09-18 07:00,68.9
12-09-18 06:00,70.4
12-09-18 05:00,70.8
12-09-18 04:00,68.9
12-09-18 03:00,65.8
12-09-18 02:00,64.6
12-09-18 01:00,62.6
12-09-18 00:00,57.2
11-09-18 23:00,60.6
11-09-18 22:00,55.3
11-09-18 21:00,49.8
11-09-18 20:00,45.9
11-09-18 19:00,40.3
11-09-18 18:00,34.3
11-09-18 17:00,30.7
11-09-18 16:00,31.4
11-09-18 15:00,32.7
11-09-18 14:00,33.2
11-09-18 13:00,34.8
11-09-18 12:00,41.4
11-09-18 11:00,44.7
11-09-18 10:00,47.6
11-09-18 09:00,59.1
11-09-18 08:00,62.2
11-09-18 07:00,64.1
11-09-18 06:00,64.0
11-09-18 05:00,62.5
11-09-18 04:00,60.5
11-09-18 03:00,58.2
11-09-18 02:00,56.2
11-09-18 01:00,55.2
11-09-18 00:00,56.5
10-09-18 23:00,58.6
10-09-18 22:00,58.7
10-09-18 21:00,54.8
10-09-18 20:00,50.6
10-09-18 19:00,43.8
10-09-18 18:00,35.3
10-09-18 17:00,31.4
10-09-18 16:00,30.6
10-09-18 15:00,29.5
10-09-18 14:00,30.2
10-09-18 13:00,34.1
10-09-18 12:00,37.8
10-09-18 11:00,41.5
10-09-18 10:00,49.7
10-09-18 09:00,63.3
10-09-18 08:00,68.4
10-09-18 07:00,75.3
10-09-18 06:00,78.1
10-09-18 05:00,78.4
10-09-18 04:00,80.0
10-09-18 03:00,80.3
10-09-18 02:00,77.1
10-09-18 01:00,74.1
10-09-18 00:00,70.1
09-09-18 23:00,66.9
09-09-18 22:00,65.8
09-09-18 21:00,60.7
09-09-18 20:00,55.5
09-09-18 19:00,47.1
09-09-18 18:00,39.0
09-09-18 17:00,35.0
09-09-18 16:00,35.7
09-09-18 15:00,36.3
09-09-18 14:00,36.1
09-09-18 13:00,38.0
09-09-18 12:00,43.2
09-09-18 11:00,50.7
09-09-18 10:00,55.9
09-09-18 09:00,63.4
09-09-18 08:00,69.3
09-09-18 07:00,74.6
09-09-18 06:00,74.3
09-09-18 05:00,72.3
09-09-18 04:00,76.3
09-09-18 03:00,73.1
09-09-18 02:00,74.4
09-09-18 01:00,73.9
09-09-18 00:00,70.1
08-09-18 23:00,70.3
08-09-18 22:00,67.2
08-09-18 21:00,60.9
08-09-18 20:00,54.8
08-09-18 19:00,48.8
08-09-18 18:00,41.1
08-09-18 17:00,39.0
08-09-18 16:00,38.7
08-09-18 15:00,39.4
08-09-18 14:00,40.8
08-09-18 13:00,43.6
08-09-18 12:00,48.4
08-09-18 11:00,50.3
08-09-18 10:00,56.1
08-09-18 09:00,67.1
08-09-18 08:00,74.9
08-09-18 07:00,80.1
08-09-18 06:00,84.6
08-09-18 05:00,87.3
08-09-18 04:00,86.1
08-09-18 03:00,88.5
08-09-18 02:00,88.4
08-09-18 01:00,88.6
08-09-18 00:00,88.3
07-09-18 23:00,88.2
07-09-18 22:00,88.4
07-09-18 21:00,77.7
07-09-18 20:00,71.8
07-09-18 19:00,65.4
07-09-18 18:00,57.4
07-09-18 17:00,56.7
07-09-18 16:00,62.1
07-09-18 15:00,70.5
07-09-18 14:00,82.5
07-09-18 13:00,84.0
07-09-18 12:00,77.5
07-09-18 11:00,79.3
07-09-18 10:00,83.7
07-09-18 09:00,82.1
07-09-18 08:00,69.0
07-09-18 07:00,66.8
07-09-18 06:00,66.9
07-09-18 05:00,63.3
07-09-18 04:00,62.4
07-09-18 03:00,62.2
07-09-18 02:00,63.8
07-09-18 01:00,65.5
07-09-18 00:00,64.4
06-09-18 23:00,63.3
06-09-18 22:00,61.3
06-09-18 21:00,54.6
06-09-18 20:00,47.0
06-09-18 19:00,43.9
06-09-18 18:00,42.9
06-09-18 17:00,38.8
06-09-18 16:00,38.1
06-09-18 15:00,37.9
06-09-18 14:00,39.3
06-09-18 13:00,41.1
06-09-18 12:00,43.1
06-09-18 11:00,49.5
06-09-18 10:00,57.9
06-09-18 09:00,67.1
06-09-18 08:00,75.9
06-09-18 07:00,82.0
06-09-18 06:00,86.2
06-09-18 05:00,84.8
06-09-18 04:00,82.2
06-09-18 03:00,78.7
06-09-18 02:00,80.6
06-09-18 01:00,80.5
06-09-18 00:00,78.4
05-09-18 23:00,75.2
05-09-18 22:00,69.7
05-09-18 21:00,64.2
05-09-18 20:00,56.1
05-09-18 19:00,47.3
05-09-18 18:00,41.6
05-09-18 17:00,39.5
05-09-18 16:00,39.8
05-09-18 15:00,41.3
05-09-18 14:00,42.2
05-09-18 13:00,43.9
05-09-18 12:00,49.7
05-09-18 11:00,57.5
05-09-18 10:00,68.5
05-09-18 09:00,76.1
05-09-18 08:00,82.6
05-09-18 07:00,84.2
05-09-18 06:00,86.3
05-09-18 05:00,85.9
05-09-18 04:00,84.1
05-09-18 03:00,84.7
05-09-18 02:00,83.9
05-09-18 01:00,80.6
05-09-18 00:00,77.4
04-09-18 23:00,73.6
04-09-18 22:00,70.1
04-09-18 21:00,69.5
04-09-18 20:00,63.0
04-09-18 19:00,52.7
04-09-18 18:00,47.5
04-09-18 17:00,45.4
04-09-18 16:00,46.6
04-09-18 15:00,48.5
04-09-18 14:00,51.6
04-09-18 13:00,56.8
04-09-18 12:00,59.9
04-09-18 11:00,64.7
04-09-18 10:00,70.2
04-09-18 09:00,79.3
04-09-18 08:00,82.5
04-09-18 07:00,86.9
04-09-18 06:00,89.7
04-09-18 05:00,89.8
04-09-18 04:00,88.0
04-09-18 03:00,87.5
04-09-18 02:00,86.8
04-09-18 01:00,84.0
04-09-18 00:00,81.7
03-09-18 23:00,80.9
03-09-18 22:00,77.0
03-09-18 21:00,73.3
03-09-18 20:00,71.0
03-09-18 19:00,66.0
03-09-18 18:00,59.5
03-09-18 17:00,55.7
03-09-18 16:00,58.9
03-09-18 15:00,67.6
03-09-18 14:00,72.7
03-09-18 13:00,65.8
03-09-18 12:00,64.3
03-09-18 11:00,68.7
03-09-18 10:00,76.3
03-09-18 09:00,85.2
03-09-18 08:00,89.0
03-09-18 07:00,89.3
03-09-18 06:00,88.7
03-09-18 05:00,88.4
03-09-18 04:00,88.8
03-09-18 03:00,89.7
03-09-18 02:00,90.4
03-09-18 01:00,89.8
03-09-18 00:00,91.3
02-09-18 23:00,90.1
02-09-18 22:00,88.9
02-09-18 21:00,85.9
02-09-18 20:00,85.3
02-09-18 19:00,83.1
02-09-18 18:00,81.0
02-09-18 17:00,80.5
02-09-18 16:00,80.3
02-09-18 15:00,82.6
02-09-18 14:00,82.9
02-09-18 13:00,83.7
02-09-18 12:00,86.7
02-09-18 11:00,87.6
02-09-18 10:00,90.2
02-09-18 09:00,91.8
02-09-18 08:00,92.5
02-09-18 07:00,91.8
02-09-18 06:00,91.2
02-09-18 05:00,90.7
02-09-18 04:00,91.9
02-09-18 03:00,91.7
02-09-18 02:00,92.8
02-09-18 01:00,92.9
02-09-18 00:00,92.3
01-09-18 23:00,92.5
01-09-18 22:00,92.1
01-09-18 21:00,92.1
01-09-18 20:00,90.9
01-09-18 19:00,85.9
01-09-18 18:00,83.8
01-09-18 17:00,85.3
01-09-18 16:00,83.7
01-09-18 15:00,70.8
01-09-18 14:00,65.2
01-09-18 13:00,60.1
01-09-18 12:00,59.4
01-09-18 11:00,61.3
01-09-18 10:00,62.4
01-09-18 09:00,62.6
01-09-18 08:00,64.8
01-09-18 07:00,66.0
01-09-18 06:00,67.7
01-09-18 05:00,69.9
01-09-18 04:00,70.0
01-09-18 03:00,66.1
01-09-18 02:00,60.7
01-09-18 01:00,57.3

