Datum Zeit,Borna WINDRI
12-09-18 13:00,241
12-09-18 12:00,233
12-09-18 11:00,229
12-09-18 10:00,233
12-09-18 09:00,212
12-09-18 08:00,208
12-09-18 07:00,212
12-09-18 06:00,213
12-09-18 05:00,216
12-09-18 04:00,214
12-09-18 03:00,179
12-09-18 02:00,214
12-09-18 01:00,215
12-09-18 00:00,212
11-09-18 23:00,214
11-09-18 22:00,216
11-09-18 21:00,199
11-09-18 20:00,147
11-09-18 19:00,246
11-09-18 18:00,257
11-09-18 17:00,252
11-09-18 16:00,246
11-09-18 15:00,249
11-09-18 14:00,241
11-09-18 13:00,228
11-09-18 12:00,229
11-09-18 11:00,237
11-09-18 10:00,238
11-09-18 09:00,229
11-09-18 08:00,216
11-09-18 07:00,135
11-09-18 06:00,135
11-09-18 05:00,151
11-09-18 04:00,141
11-09-18 03:00,136
11-09-18 02:00,259
11-09-18 01:00,90
11-09-18 00:00,86
10-09-18 23:00,246
10-09-18 22:00,325
10-09-18 21:00,346
10-09-18 20:00,229
10-09-18 19:00,239
10-09-18 18:00,236
10-09-18 17:00,225
10-09-18 16:00,229
10-09-18 15:00,235
10-09-18 14:00,234
10-09-18 13:00,223
10-09-18 12:00,230
10-09-18 11:00,219
10-09-18 10:00,203
10-09-18 09:00,204
10-09-18 08:00,197
10-09-18 07:00,151
10-09-18 06:00,144
10-09-18 05:00,140
10-09-18 04:00,147
10-09-18 03:00,140
10-09-18 02:00,151
10-09-18 01:00,153
10-09-18 00:00,143
09-09-18 23:00,150
09-09-18 22:00,163
09-09-18 21:00,162
09-09-18 20:00,145
09-09-18 19:00,351
09-09-18 18:00,337
09-09-18 17:00,269
09-09-18 16:00,224
09-09-18 15:00,232
09-09-18 14:00,265
09-09-18 13:00,257
09-09-18 12:00,252
09-09-18 11:00,257
09-09-18 10:00,216
09-09-18 09:00,210
09-09-18 08:00,204
09-09-18 07:00,182
09-09-18 06:00,178
09-09-18 05:00,156
09-09-18 04:00,133
09-09-18 03:00,143
09-09-18 02:00,148
09-09-18 01:00,168
09-09-18 00:00,164
08-09-18 23:00,321
08-09-18 22:00,208
08-09-18 21:00,264
08-09-18 20:00,146
08-09-18 19:00,25
08-09-18 18:00,23
08-09-18 17:00,360
08-09-18 16:00,340
08-09-18 15:00,242
08-09-18 14:00,230
08-09-18 13:00,239
08-09-18 12:00,233
08-09-18 11:00,226
08-09-18 10:00,251
08-09-18 09:00,253
08-09-18 08:00,228
08-09-18 07:00,168
08-09-18 06:00,235
08-09-18 05:00,251
08-09-18 04:00,274
08-09-18 03:00,257
08-09-18 02:00,258
08-09-18 01:00,244
08-09-18 00:00,253
07-09-18 23:00,213
07-09-18 22:00,241
07-09-18 21:00,253
07-09-18 20:00,256
07-09-18 19:00,148
07-09-18 18:00,249
07-09-18 17:00,234
07-09-18 16:00,254
07-09-18 15:00,250
07-09-18 14:00,246
07-09-18 13:00,236
07-09-18 12:00,244
07-09-18 11:00,255
07-09-18 10:00,258
07-09-18 09:00,253
07-09-18 08:00,245
07-09-18 07:00,215
07-09-18 06:00,205
07-09-18 05:00,347
07-09-18 04:00,235
07-09-18 03:00,255
07-09-18 02:00,249
07-09-18 01:00,253
07-09-18 00:00,209
06-09-18 23:00,222
06-09-18 22:00,145
06-09-18 21:00,78
06-09-18 20:00,56
06-09-18 19:00,54
06-09-18 18:00,70
06-09-18 17:00,152
06-09-18 16:00,20
06-09-18 15:00,335
06-09-18 14:00,22
06-09-18 13:00,158
06-09-18 12:00,175
06-09-18 11:00,138
06-09-18 10:00,106
06-09-18 09:00,126
06-09-18 08:00,157
06-09-18 07:00,140
06-09-18 06:00,125
06-09-18 05:00,116
06-09-18 04:00,180
06-09-18 03:00,154
06-09-18 02:00,158
06-09-18 01:00,198
06-09-18 00:00,144
05-09-18 23:00,321
05-09-18 22:00,20
05-09-18 21:00,29
05-09-18 20:00,38
05-09-18 19:00,39
05-09-18 18:00,5
05-09-18 17:00,5
05-09-18 16:00,9
05-09-18 15:00,14
05-09-18 14:00,85
05-09-18 13:00,68
05-09-18 12:00,58
05-09-18 11:00,44
05-09-18 10:00,48
05-09-18 09:00,15
05-09-18 08:00,154
05-09-18 07:00,159
05-09-18 06:00,253
05-09-18 05:00,226
05-09-18 04:00,154
05-09-18 03:00,357
05-09-18 02:00,355
05-09-18 01:00,318
05-09-18 00:00,29
04-09-18 23:00,30
04-09-18 22:00,38
04-09-18 21:00,245
04-09-18 20:00,261
04-09-18 19:00,50
04-09-18 18:00,42
04-09-18 17:00,274
04-09-18 16:00,9
04-09-18 15:00,9
04-09-18 14:00,66
04-09-18 13:00,22
04-09-18 12:00,175
04-09-18 11:00,173
04-09-18 10:00,130
04-09-18 09:00,83
04-09-18 08:00,169
04-09-18 07:00,158
04-09-18 06:00,159
04-09-18 05:00,166
04-09-18 04:00,323
04-09-18 03:00,96
04-09-18 02:00,195
04-09-18 01:00,250
04-09-18 00:00,264
03-09-18 23:00,341
03-09-18 22:00,155
03-09-18 21:00,345
03-09-18 20:00,125
03-09-18 19:00,349
03-09-18 18:00,12
03-09-18 17:00,54
03-09-18 16:00,63
03-09-18 15:00,48
03-09-18 14:00,81
03-09-18 13:00,34
03-09-18 12:00,27
03-09-18 11:00,72
03-09-18 10:00,65
03-09-18 09:00,49
03-09-18 08:00,87
03-09-18 07:00,26
03-09-18 06:00,10
03-09-18 05:00,72
03-09-18 04:00,162
03-09-18 03:00,153
03-09-18 02:00,177
03-09-18 01:00,240
03-09-18 00:00,242
02-09-18 23:00,237
02-09-18 22:00,323
02-09-18 21:00,319
02-09-18 20:00,344
02-09-18 19:00,21
02-09-18 18:00,38
02-09-18 17:00,42
02-09-18 16:00,37
02-09-18 15:00,30
02-09-18 14:00,36
02-09-18 13:00,13
02-09-18 12:00,7
02-09-18 11:00,7
02-09-18 10:00,7
02-09-18 09:00,10
02-09-18 08:00,11
02-09-18 07:00,7
02-09-18 06:00,1
02-09-18 05:00,360
02-09-18 04:00,360
02-09-18 03:00,8
02-09-18 02:00,3
02-09-18 01:00,3
02-09-18 00:00,5
01-09-18 23:00,43
01-09-18 22:00,71
01-09-18 21:00,78
01-09-18 20:00,103
01-09-18 19:00,71
01-09-18 18:00,93
01-09-18 17:00,81
01-09-18 16:00,64
01-09-18 15:00,64
01-09-18 14:00,60
01-09-18 13:00,34
01-09-18 12:00,17
01-09-18 11:00,350
01-09-18 10:00,321
01-09-18 09:00,312
01-09-18 08:00,259
01-09-18 07:00,193
01-09-18 06:00,129
01-09-18 05:00,35
01-09-18 04:00,233
01-09-18 03:00,264
01-09-18 02:00,4
01-09-18 01:00,182

