Datum Zeit,Leipzig-Mitte FEUCHT
27-09-18 01:00,51.7
27-09-18 00:00,52.5
26-09-18 23:00,51.5
26-09-18 22:00,50.5
26-09-18 21:00,48.1
26-09-18 20:00,48.8
26-09-18 19:00,47.1
26-09-18 18:00,43.5
26-09-18 17:00,40.1
26-09-18 16:00,38.4
26-09-18 15:00,39.4
26-09-18 14:00,38.7
26-09-18 13:00,41.0
26-09-18 12:00,41.8
26-09-18 11:00,45.5
26-09-18 10:00,48.0
26-09-18 09:00,60.0
26-09-18 08:00,62.0
26-09-18 07:00,72.2
26-09-18 06:00,73.4
26-09-18 05:00,75.2
26-09-18 04:00,75.6
26-09-18 03:00,75.8
26-09-18 02:00,74.7
26-09-18 01:00,72.6
26-09-18 00:00,69.0
25-09-18 23:00,68.5
25-09-18 22:00,64.8
25-09-18 21:00,58.4
25-09-18 20:00,53.8
25-09-18 19:00,47.3
25-09-18 18:00,42.4
25-09-18 17:00,38.2
25-09-18 16:00,37.3
25-09-18 15:00,41.5
25-09-18 14:00,40.7
25-09-18 13:00,45.6
25-09-18 12:00,50.6
25-09-18 11:00,55.7
25-09-18 10:00,61.6
25-09-18 09:00,71.7
25-09-18 08:00,77.0
25-09-18 07:00,84.8
25-09-18 06:00,86.1
25-09-18 05:00,86.5
25-09-18 04:00,86.6
25-09-18 03:00,85.0
25-09-18 02:00,85.5
25-09-18 01:00,83.4
25-09-18 00:00,78.8
24-09-18 23:00,76.6
24-09-18 22:00,74.6
24-09-18 21:00,73.3
24-09-18 20:00,73.9
24-09-18 19:00,75.2
24-09-18 18:00,69.1
24-09-18 17:00,67.8
24-09-18 16:00,67.5
24-09-18 15:00,59.8
24-09-18 14:00,50.0
24-09-18 13:00,52.8
24-09-18 12:00,58.6
24-09-18 11:00,62.3
24-09-18 10:00,68.0
24-09-18 09:00,69.3
24-09-18 08:00,76.4
24-09-18 07:00,84.9
24-09-18 06:00,86.2
24-09-18 05:00,85.2
24-09-18 04:00,87.5
24-09-18 03:00,87.0
24-09-18 02:00,86.5
24-09-18 01:00,88.2
24-09-18 00:00,89.7
23-09-18 23:00,89.9
23-09-18 22:00,87.9
23-09-18 21:00,91.4
23-09-18 20:00,93.4
23-09-18 19:00,93.1
23-09-18 18:00,96.3
23-09-18 17:00,96.4
23-09-18 16:00,96.3
23-09-18 15:00,94.0
23-09-18 14:00,90.8
23-09-18 13:00,86.5
23-09-18 12:00,84.7
23-09-18 11:00,83.4
23-09-18 10:00,84.6
23-09-18 09:00,83.3
23-09-18 08:00,77.6
23-09-18 07:00,76.7
23-09-18 06:00,75.8
23-09-18 05:00,74.2
23-09-18 04:00,74.0
23-09-18 03:00,74.3
23-09-18 02:00,74.6
23-09-18 01:00,73.6
23-09-18 00:00,70.7
22-09-18 23:00,67.4
22-09-18 22:00,57.3
22-09-18 21:00,50.2
22-09-18 20:00,45.6
22-09-18 19:00,42.5
22-09-18 18:00,42.1
22-09-18 17:00,41.6
22-09-18 16:00,43.0
22-09-18 15:00,45.4
22-09-18 14:00,46.9
22-09-18 13:00,49.4
22-09-18 12:00,52.0
22-09-18 11:00,53.7
22-09-18 10:00,55.1
22-09-18 09:00,60.7
22-09-18 08:00,62.7
22-09-18 07:00,66.2
22-09-18 06:00,65.1
22-09-18 05:00,64.6
22-09-18 04:00,63.0
22-09-18 03:00,61.4
22-09-18 02:00,63.0
22-09-18 01:00,65.9
22-09-18 00:00,69.7
21-09-18 23:00,75.1
21-09-18 22:00,79.2
21-09-18 21:00,83.3
21-09-18 20:00,85.1
21-09-18 19:00,82.5
21-09-18 18:00,81.3
21-09-18 17:00,66.9
21-09-18 16:00,35.7
21-09-18 15:00,37.0
21-09-18 14:00,41.7
21-09-18 13:00,38.3
21-09-18 12:00,38.0
21-09-18 11:00,41.6
21-09-18 10:00,43.6
21-09-18 09:00,50.7
21-09-18 08:00,55.8
21-09-18 07:00,61.5
21-09-18 06:00,62.7
21-09-18 05:00,63.2
21-09-18 04:00,64.5
21-09-18 03:00,63.8
21-09-18 02:00,61.9
21-09-18 01:00,60.1
21-09-18 00:00,57.6
20-09-18 23:00,52.3
20-09-18 22:00,49.8
20-09-18 21:00,48.4
20-09-18 20:00,45.1
20-09-18 19:00,40.9
20-09-18 18:00,35.9
20-09-18 17:00,34.5
20-09-18 16:00,34.3
20-09-18 15:00,37.9
20-09-18 14:00,39.9
20-09-18 13:00,41.4
20-09-18 12:00,45.0
20-09-18 11:00,48.2
20-09-18 10:00,50.8
20-09-18 09:00,57.0
20-09-18 08:00,59.4
20-09-18 07:00,66.6
20-09-18 06:00,67.2
20-09-18 05:00,67.1
20-09-18 04:00,63.1
20-09-18 03:00,60.4
20-09-18 02:00,57.3
20-09-18 01:00,54.5
20-09-18 00:00,53.6
19-09-18 23:00,51.6
19-09-18 22:00,49.1
19-09-18 21:00,46.7
19-09-18 20:00,44.3
19-09-18 19:00,39.7
19-09-18 18:00,35.3
19-09-18 17:00,33.4
19-09-18 16:00,33.8
19-09-18 15:00,32.9
19-09-18 14:00,36.5
19-09-18 13:00,42.1
19-09-18 12:00,47.6
19-09-18 11:00,50.0
19-09-18 10:00,51.5
19-09-18 09:00,58.0
19-09-18 08:00,58.5
19-09-18 07:00,63.0
19-09-18 06:00,63.9
19-09-18 05:00,64.2
19-09-18 04:00,62.0
19-09-18 03:00,59.6
19-09-18 02:00,55.7
19-09-18 01:00,53.7
19-09-18 00:00,51.7
18-09-18 23:00,49.3
18-09-18 22:00,46.3
18-09-18 21:00,43.9
18-09-18 20:00,41.8
18-09-18 19:00,37.7
18-09-18 18:00,31.8
18-09-18 17:00,29.4
18-09-18 16:00,26.8
18-09-18 15:00,25.4
18-09-18 14:00,26.9
18-09-18 13:00,33.5
18-09-18 12:00,41.9
18-09-18 11:00,46.5
18-09-18 10:00,48.8
18-09-18 09:00,53.3
18-09-18 08:00,59.0
18-09-18 07:00,64.3
18-09-18 06:00,64.3
18-09-18 05:00,63.7
18-09-18 04:00,63.8
18-09-18 03:00,62.7
18-09-18 02:00,60.6
18-09-18 01:00,60.0
18-09-18 00:00,58.1
17-09-18 23:00,53.0
17-09-18 22:00,52.3
17-09-18 21:00,50.2
17-09-18 20:00,45.1
17-09-18 19:00,39.9
17-09-18 18:00,35.6
17-09-18 17:00,33.7
17-09-18 16:00,32.4
17-09-18 15:00,31.8
17-09-18 14:00,31.0
17-09-18 13:00,33.3
17-09-18 12:00,37.0
17-09-18 11:00,39.5
17-09-18 10:00,43.3
17-09-18 09:00,50.4
17-09-18 08:00,56.3
17-09-18 07:00,67.2
17-09-18 06:00,67.7
17-09-18 05:00,66.2
17-09-18 04:00,65.2
17-09-18 03:00,66.9
17-09-18 02:00,65.3
17-09-18 01:00,63.8
17-09-18 00:00,61.0
16-09-18 23:00,59.0
16-09-18 22:00,53.4
16-09-18 21:00,49.0
16-09-18 20:00,45.0
16-09-18 19:00,39.5
16-09-18 18:00,35.9
16-09-18 17:00,33.5
16-09-18 16:00,33.6
16-09-18 15:00,33.2
16-09-18 14:00,34.0
16-09-18 13:00,38.5
16-09-18 12:00,45.3
16-09-18 11:00,49.2
16-09-18 10:00,52.3
16-09-18 09:00,60.8
16-09-18 08:00,67.0
16-09-18 07:00,76.0
16-09-18 06:00,76.2
16-09-18 05:00,74.3
16-09-18 04:00,71.5
16-09-18 03:00,68.6
16-09-18 02:00,65.0
16-09-18 01:00,64.9
16-09-18 00:00,67.1
15-09-18 23:00,64.9
15-09-18 22:00,61.3
15-09-18 21:00,55.2
15-09-18 20:00,49.6
15-09-18 19:00,45.4
15-09-18 18:00,44.5
15-09-18 17:00,44.1
15-09-18 16:00,45.2
15-09-18 15:00,44.1
15-09-18 14:00,43.3
15-09-18 13:00,43.6
15-09-18 12:00,48.8
15-09-18 11:00,51.8
15-09-18 10:00,53.6
15-09-18 09:00,60.5
15-09-18 08:00,68.3
15-09-18 07:00,76.5
15-09-18 06:00,82.2
15-09-18 05:00,86.0
15-09-18 04:00,86.8
15-09-18 03:00,86.5
15-09-18 02:00,85.5
15-09-18 01:00,78.9
15-09-18 00:00,75.2
14-09-18 23:00,73.3
14-09-18 22:00,70.3
14-09-18 21:00,66.8
14-09-18 20:00,64.0
14-09-18 19:00,60.8
14-09-18 18:00,58.9
14-09-18 17:00,58.1
14-09-18 16:00,60.2
14-09-18 15:00,62.9
14-09-18 14:00,64.8
14-09-18 13:00,68.2
14-09-18 12:00,71.4
14-09-18 11:00,71.9
14-09-18 10:00,75.7
14-09-18 09:00,81.8
14-09-18 08:00,87.6
14-09-18 07:00,89.4
14-09-18 06:00,85.5
14-09-18 05:00,85.9
14-09-18 04:00,82.3
14-09-18 03:00,78.2
14-09-18 02:00,77.1
14-09-18 01:00,75.7
14-09-18 00:00,77.1
13-09-18 23:00,79.1
13-09-18 22:00,81.3
13-09-18 21:00,80.7
13-09-18 20:00,78.5
13-09-18 19:00,78.2
13-09-18 18:00,78.5
13-09-18 17:00,77.6
13-09-18 16:00,77.7
13-09-18 15:00,72.2
13-09-18 14:00,67.3
13-09-18 13:00,65.9
13-09-18 12:00,67.8
13-09-18 11:00,68.8
13-09-18 10:00,69.9
13-09-18 09:00,71.2
13-09-18 08:00,73.3
13-09-18 07:00,74.5
13-09-18 06:00,76.3
13-09-18 05:00,79.0
13-09-18 04:00,79.0
13-09-18 03:00,78.8
13-09-18 02:00,77.9
13-09-18 01:00,78.2
13-09-18 00:00,75.2
12-09-18 23:00,74.6
12-09-18 22:00,72.6
12-09-18 21:00,69.1
12-09-18 20:00,65.8
12-09-18 19:00,45.8
12-09-18 18:00,31.4
12-09-18 17:00,28.8
12-09-18 16:00,29.0
12-09-18 15:00,30.2
12-09-18 14:00,31.9
12-09-18 13:00,35.0
12-09-18 12:00,39.5
12-09-18 11:00,41.0
12-09-18 10:00,41.5
12-09-18 09:00,45.4
12-09-18 08:00,50.1
12-09-18 07:00,57.9
12-09-18 06:00,59.5
12-09-18 05:00,57.1
12-09-18 04:00,54.9
12-09-18 03:00,53.9
12-09-18 02:00,53.3
12-09-18 01:00,51.9
12-09-18 00:00,49.6
11-09-18 23:00,48.9
11-09-18 22:00,46.0
11-09-18 21:00,43.5
11-09-18 20:00,42.1
11-09-18 19:00,38.5
11-09-18 18:00,35.1
11-09-18 17:00,32.5
11-09-18 16:00,31.4
11-09-18 15:00,31.5
11-09-18 14:00,33.6
11-09-18 13:00,36.4
11-09-18 12:00,42.3
11-09-18 11:00,48.1
11-09-18 10:00,51.4
11-09-18 09:00,53.5
11-09-18 08:00,61.1
11-09-18 07:00,66.6
11-09-18 06:00,67.4
11-09-18 05:00,66.4
11-09-18 04:00,64.1
11-09-18 03:00,62.2
11-09-18 02:00,61.1
11-09-18 01:00,58.7
11-09-18 00:00,57.1
10-09-18 23:00,55.2
10-09-18 22:00,51.5
10-09-18 21:00,49.4
10-09-18 20:00,46.5
10-09-18 19:00,39.7
10-09-18 18:00,37.5
10-09-18 17:00,35.3
10-09-18 16:00,35.2
10-09-18 15:00,34.5
10-09-18 14:00,33.4
10-09-18 13:00,35.7
10-09-18 12:00,40.1
10-09-18 11:00,47.4
10-09-18 10:00,49.3
10-09-18 09:00,55.7
10-09-18 08:00,62.9
10-09-18 07:00,71.2
10-09-18 06:00,72.9
10-09-18 05:00,72.2
10-09-18 04:00,71.1
10-09-18 03:00,68.3
10-09-18 02:00,65.8
10-09-18 01:00,63.2
10-09-18 00:00,60.5
09-09-18 23:00,57.7
09-09-18 22:00,53.5
09-09-18 21:00,46.9
09-09-18 20:00,43.2
09-09-18 19:00,40.3
09-09-18 18:00,38.7
09-09-18 17:00,37.3
09-09-18 16:00,36.2
09-09-18 15:00,35.1
09-09-18 14:00,36.7
09-09-18 13:00,39.3
09-09-18 12:00,44.0
09-09-18 11:00,48.1
09-09-18 10:00,56.5
09-09-18 09:00,60.7
09-09-18 08:00,65.1
09-09-18 07:00,67.6
09-09-18 06:00,72.2
09-09-18 05:00,71.3
09-09-18 04:00,67.3
09-09-18 03:00,58.6
09-09-18 02:00,55.0
09-09-18 01:00,52.6
09-09-18 00:00,51.8
08-09-18 23:00,46.6
08-09-18 22:00,45.6
08-09-18 21:00,41.6
08-09-18 20:00,39.0
08-09-18 19:00,36.3
08-09-18 18:00,33.2
08-09-18 17:00,31.2
08-09-18 16:00,30.5
08-09-18 15:00,33.8
08-09-18 14:00,33.0
08-09-18 13:00,37.4
08-09-18 12:00,43.6
08-09-18 11:00,43.6
08-09-18 10:00,49.0
08-09-18 09:00,58.1
08-09-18 08:00,68.6
08-09-18 07:00,80.5
08-09-18 06:00,83.0
08-09-18 05:00,81.4
08-09-18 04:00,77.5
08-09-18 03:00,76.0
08-09-18 02:00,74.3
08-09-18 01:00,72.9
08-09-18 00:00,76.4
07-09-18 23:00,66.6
07-09-18 22:00,63.5
07-09-18 21:00,61.6
07-09-18 20:00,59.8
07-09-18 19:00,52.4
07-09-18 18:00,47.2
07-09-18 17:00,47.0
07-09-18 16:00,45.9
07-09-18 15:00,48.1
07-09-18 14:00,52.4
07-09-18 13:00,57.5
07-09-18 12:00,69.9
07-09-18 11:00,80.6
07-09-18 10:00,81.0
07-09-18 09:00,89.7
07-09-18 08:00,91.7
07-09-18 07:00,91.6
07-09-18 06:00,93.0
07-09-18 05:00,90.2
07-09-18 04:00,84.9
07-09-18 03:00,78.4
07-09-18 02:00,73.5
07-09-18 01:00,60.7
07-09-18 00:00,49.6
06-09-18 23:00,48.0
06-09-18 22:00,47.5
06-09-18 21:00,46.4
06-09-18 20:00,45.2
06-09-18 19:00,43.3
06-09-18 18:00,39.8
06-09-18 17:00,38.3
06-09-18 16:00,38.2
06-09-18 15:00,37.1
06-09-18 14:00,38.9
06-09-18 13:00,40.3
06-09-18 12:00,44.0
06-09-18 11:00,47.1
06-09-18 10:00,51.8
06-09-18 09:00,57.7
06-09-18 08:00,65.3
06-09-18 07:00,75.8
06-09-18 06:00,76.3
06-09-18 05:00,75.2
06-09-18 04:00,72.4
06-09-18 03:00,69.8
06-09-18 02:00,67.9
06-09-18 01:00,64.5
06-09-18 00:00,64.5
05-09-18 23:00,62.4
05-09-18 22:00,57.7
05-09-18 21:00,53.1
05-09-18 20:00,49.9
05-09-18 19:00,46.7
05-09-18 18:00,41.0
05-09-18 17:00,39.3
05-09-18 16:00,39.7
05-09-18 15:00,41.2
05-09-18 14:00,45.5
05-09-18 13:00,46.9
05-09-18 12:00,52.0
05-09-18 11:00,56.3
05-09-18 10:00,61.2
05-09-18 09:00,70.1
05-09-18 08:00,76.7
05-09-18 07:00,82.3
05-09-18 06:00,80.1
05-09-18 05:00,78.1
05-09-18 04:00,76.6
05-09-18 03:00,72.5
05-09-18 02:00,67.1
05-09-18 01:00,64.6
05-09-18 00:00,61.5
04-09-18 23:00,58.6
04-09-18 22:00,55.3
04-09-18 21:00,50.8
04-09-18 20:00,45.8
04-09-18 19:00,38.8
04-09-18 18:00,35.0
04-09-18 17:00,35.5
04-09-18 16:00,35.5
04-09-18 15:00,40.7
04-09-18 14:00,45.5
04-09-18 13:00,47.3
04-09-18 12:00,56.8
04-09-18 11:00,58.9
04-09-18 10:00,63.5
04-09-18 09:00,70.2
04-09-18 08:00,78.2
04-09-18 07:00,80.2
04-09-18 06:00,81.0
04-09-18 05:00,82.4
04-09-18 04:00,82.9
04-09-18 03:00,83.7
04-09-18 02:00,83.0
04-09-18 01:00,78.2
04-09-18 00:00,76.2
03-09-18 23:00,76.6
03-09-18 22:00,74.8
03-09-18 21:00,72.9
03-09-18 20:00,67.6
03-09-18 19:00,64.0
03-09-18 18:00,62.1
03-09-18 17:00,62.7
03-09-18 16:00,64.0
03-09-18 15:00,66.0
03-09-18 14:00,68.3
03-09-18 13:00,69.1
03-09-18 12:00,74.1
03-09-18 11:00,77.2
03-09-18 10:00,84.9
03-09-18 09:00,90.9
03-09-18 08:00,91.2
03-09-18 07:00,90.4
03-09-18 06:00,91.1
03-09-18 05:00,89.5
03-09-18 04:00,89.6
03-09-18 03:00,88.7
03-09-18 02:00,86.6
03-09-18 01:00,87.9
03-09-18 00:00,87.9
02-09-18 23:00,86.8
02-09-18 22:00,85.8
02-09-18 21:00,84.7
02-09-18 20:00,84.8
02-09-18 19:00,83.7
02-09-18 18:00,84.0
02-09-18 17:00,85.7
02-09-18 16:00,86.9
02-09-18 15:00,87.5
02-09-18 14:00,88.7
02-09-18 13:00,89.7
02-09-18 12:00,91.4
02-09-18 11:00,92.2
02-09-18 10:00,91.7
02-09-18 09:00,90.9
02-09-18 08:00,87.7
02-09-18 07:00,76.2
02-09-18 06:00,67.3
02-09-18 05:00,65.8
02-09-18 04:00,67.4
02-09-18 03:00,66.8
02-09-18 02:00,65.8
02-09-18 01:00,67.6
02-09-18 00:00,68.3
01-09-18 23:00,65.3
01-09-18 22:00,60.3
01-09-18 21:00,55.9
01-09-18 20:00,52.8
01-09-18 19:00,50.8
01-09-18 18:00,47.7
01-09-18 17:00,45.3
01-09-18 16:00,43.0
01-09-18 15:00,43.5
01-09-18 14:00,42.3
01-09-18 13:00,43.4
01-09-18 12:00,49.1
01-09-18 11:00,53.4
01-09-18 10:00,59.8
01-09-18 09:00,65.4
01-09-18 08:00,71.5
01-09-18 07:00,76.3
01-09-18 06:00,76.0
01-09-18 05:00,75.5
01-09-18 04:00,74.3
01-09-18 03:00,70.4
01-09-18 02:00,69.4
01-09-18 01:00,64.7

