Datum Zeit,Niesky WINDRI
12-09-18 11:00,254
12-09-18 10:00,249
12-09-18 09:00,178
12-09-18 08:00,172
12-09-18 07:00,182
12-09-18 06:00,139
12-09-18 05:00,139
12-09-18 04:00,134
12-09-18 03:00,164
12-09-18 02:00,207
12-09-18 01:00,207
12-09-18 00:00,202
11-09-18 23:00,158
11-09-18 22:00,125
11-09-18 21:00,134
11-09-18 20:00,221
11-09-18 19:00,248
11-09-18 18:00,255
11-09-18 17:00,263
11-09-18 16:00,269
11-09-18 15:00,261
11-09-18 14:00,247
11-09-18 13:00,257
11-09-18 12:00,258
11-09-18 11:00,229
11-09-18 10:00,184
11-09-18 09:00,237
11-09-18 08:00,171
11-09-18 07:00,56
11-09-18 06:00,311
11-09-18 05:00,288
11-09-18 04:00,279
11-09-18 03:00,278
11-09-18 02:00,276
11-09-18 01:00,278
11-09-18 00:00,143
10-09-18 23:00,131
10-09-18 22:00,135
10-09-18 21:00,136
10-09-18 20:00,146
10-09-18 19:00,300
10-09-18 18:00,320
10-09-18 17:00,278
10-09-18 16:00,271
10-09-18 15:00,266
10-09-18 14:00,280
10-09-18 13:00,226
10-09-18 12:00,275
10-09-18 11:00,295
10-09-18 10:00,94
10-09-18 09:00,117
10-09-18 08:00,126
10-09-18 07:00,126
10-09-18 06:00,128
10-09-18 05:00,129
10-09-18 04:00,127
10-09-18 03:00,134
10-09-18 02:00,153
10-09-18 01:00,144
10-09-18 00:00,137
09-09-18 23:00,158
09-09-18 22:00,132
09-09-18 21:00,176
09-09-18 20:00,279
09-09-18 19:00,251
09-09-18 18:00,263
09-09-18 17:00,252
09-09-18 16:00,274
09-09-18 15:00,293
09-09-18 14:00,278
09-09-18 13:00,278
09-09-18 12:00,303
09-09-18 11:00,286
09-09-18 10:00,309
09-09-18 09:00,138
09-09-18 08:00,133
09-09-18 07:00,120
09-09-18 06:00,133
09-09-18 05:00,128
09-09-18 04:00,123
09-09-18 03:00,121
09-09-18 02:00,128
09-09-18 01:00,139
09-09-18 00:00,144
08-09-18 23:00,134
08-09-18 22:00,158
08-09-18 21:00,192
08-09-18 20:00,168
08-09-18 19:00,291
08-09-18 18:00,331
08-09-18 17:00,275
08-09-18 16:00,269
08-09-18 15:00,259
08-09-18 14:00,267
08-09-18 13:00,279
08-09-18 12:00,273
08-09-18 11:00,273
08-09-18 10:00,343
08-09-18 09:00,286
08-09-18 08:00,269
08-09-18 07:00,297
08-09-18 06:00,296
08-09-18 05:00,330
08-09-18 04:00,317
08-09-18 03:00,284
08-09-18 02:00,240
08-09-18 01:00,261
08-09-18 00:00,273
07-09-18 23:00,273
07-09-18 22:00,178
07-09-18 21:00,150
07-09-18 20:00,144
07-09-18 19:00,269
07-09-18 18:00,287
07-09-18 17:00,267
07-09-18 16:00,268
07-09-18 15:00,266
07-09-18 14:00,261
07-09-18 13:00,274
07-09-18 12:00,267
07-09-18 11:00,230
07-09-18 10:00,241
07-09-18 09:00,206
07-09-18 08:00,136
07-09-18 07:00,357
07-09-18 06:00,137
07-09-18 05:00,134
07-09-18 04:00,135
07-09-18 03:00,119
07-09-18 02:00,106
07-09-18 01:00,134
07-09-18 00:00,112
06-09-18 23:00,115
06-09-18 22:00,102
06-09-18 21:00,117
06-09-18 20:00,106
06-09-18 19:00,93
06-09-18 18:00,100
06-09-18 17:00,122
06-09-18 16:00,108
06-09-18 15:00,117
06-09-18 14:00,129
06-09-18 13:00,134
06-09-18 12:00,117
06-09-18 11:00,118
06-09-18 10:00,133
06-09-18 09:00,133
06-09-18 08:00,129
06-09-18 07:00,130
06-09-18 06:00,137
06-09-18 05:00,123
06-09-18 04:00,111
06-09-18 03:00,103
06-09-18 02:00,87
06-09-18 01:00,311
06-09-18 00:00,319
05-09-18 23:00,92
05-09-18 22:00,108
05-09-18 21:00,88
05-09-18 20:00,76
05-09-18 19:00,50
05-09-18 18:00,63
05-09-18 17:00,44
05-09-18 16:00,62
05-09-18 15:00,277
05-09-18 14:00,357
05-09-18 13:00,121
05-09-18 12:00,65
05-09-18 11:00,58
05-09-18 10:00,115
05-09-18 09:00,86
05-09-18 08:00,342
05-09-18 07:00,338
05-09-18 06:00,283
05-09-18 05:00,291
05-09-18 04:00,302
05-09-18 03:00,320
05-09-18 02:00,264
05-09-18 01:00,290
05-09-18 00:00,287
04-09-18 23:00,249
04-09-18 22:00,257
04-09-18 21:00,275
04-09-18 20:00,300
04-09-18 19:00,314
04-09-18 18:00,343
04-09-18 17:00,90
04-09-18 16:00,7
04-09-18 15:00,272
04-09-18 14:00,136
04-09-18 13:00,110
04-09-18 12:00,82
04-09-18 11:00,100
04-09-18 10:00,99
04-09-18 09:00,40
04-09-18 08:00,
04-09-18 07:00,303
04-09-18 06:00,289
04-09-18 05:00,280
04-09-18 04:00,90
04-09-18 03:00,87
04-09-18 02:00,359
04-09-18 01:00,75
04-09-18 00:00,122
03-09-18 23:00,48
03-09-18 22:00,50
03-09-18 21:00,43
03-09-18 20:00,42
03-09-18 19:00,317
03-09-18 18:00,307
03-09-18 17:00,130
03-09-18 16:00,117
03-09-18 15:00,119
03-09-18 14:00,103
03-09-18 13:00,108
03-09-18 12:00,111
03-09-18 11:00,102
03-09-18 10:00,93
03-09-18 09:00,84
03-09-18 08:00,90
03-09-18 07:00,98
03-09-18 06:00,96
03-09-18 05:00,101
03-09-18 04:00,85
03-09-18 03:00,82
03-09-18 02:00,110
03-09-18 01:00,281
03-09-18 00:00,298
02-09-18 23:00,323
02-09-18 22:00,333
02-09-18 21:00,274
02-09-18 20:00,297
02-09-18 19:00,267
02-09-18 18:00,337
02-09-18 17:00,356
02-09-18 16:00,123
02-09-18 15:00,67
02-09-18 14:00,89
02-09-18 13:00,84
02-09-18 12:00,66
02-09-18 11:00,26
02-09-18 10:00,30
02-09-18 09:00,51
02-09-18 08:00,17
02-09-18 07:00,342
02-09-18 06:00,30
02-09-18 05:00,26
02-09-18 04:00,28
02-09-18 03:00,13
02-09-18 02:00,35
02-09-18 01:00,44
02-09-18 00:00,48
01-09-18 23:00,54
01-09-18 22:00,38
01-09-18 21:00,350
01-09-18 20:00,355
01-09-18 19:00,348
01-09-18 18:00,359
01-09-18 17:00,13
01-09-18 16:00,19
01-09-18 15:00,14
01-09-18 14:00,13
01-09-18 13:00,344
01-09-18 12:00,338
01-09-18 11:00,325
01-09-18 10:00,304
01-09-18 09:00,314
01-09-18 08:00,282
01-09-18 07:00,288
01-09-18 06:00,296
01-09-18 05:00,300
01-09-18 04:00,297
01-09-18 03:00,277
01-09-18 02:00,327
01-09-18 01:00,310

