Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-10-01,,,,,,,26,,
2000-10-01,01:00,,0.1,,,87,,,6.4
2000-10-01,02:00,,0.1,1,12,85,,,6.6
2000-10-01,03:00,,0.1,1,11,84,,,8.6
2000-10-01,04:00,,0.1,1,10,82,,,9.9
2000-10-01,05:00,,0.1,1,11,77,,,9.6
2000-10-01,06:00,,0.1,1,13,69,,,8.5
2000-10-01,07:00,,0.1,1,20,57,,,8.3
2000-10-01,08:00,,0.1,1,18,59,,,7.8
2000-10-01,09:00,,0.1,1,14,63,,,8.2
2000-10-01,10:00,,0.1,1,14,67,,,9.5
2000-10-01,11:00,,0.1,1,10,75,,,8.4
2000-10-01,12:00,,0.1,1,9,75,,,6.6
2000-10-01,13:00,,0.1,1,11,75,,,4.8
2000-10-01,14:00,,0.1,1,10,78,,,
2000-10-01,15:00,,0.1,1,13,84,,,3.4
2000-10-01,16:00,,0.1,1,14,83,,,4.1
2000-10-01,17:00,,0.1,1,13,70,,,3.9
2000-10-01,18:00,,0.1,1,14,65,,,2.9
2000-10-01,19:00,,0.1,1,13,65,,,2.1
2000-10-01,20:00,,0.1,1,12,65,,,2.2
2000-10-01,21:00,,,1,11,65,,,2.7
2000-10-01,22:00,,0.1,1,12,58,,,3.0
2000-10-01,23:00,,0.1,1,20,46,,,3.4
2000-10-02,,,,,,,8,,
2000-10-02,00:00,,0.1,1,22,,,,
2000-10-02,01:00,,0.1,,,46,,,5.2
2000-10-02,02:00,,0.1,1,10,43,,,2.5
2000-10-02,03:00,,0.1,1,9,44,,,3.4
2000-10-02,04:00,,0.1,1,9,43,,,2.1
2000-10-02,05:00,,0.1,1,11,39,,,3.2
2000-10-02,06:00,,0.1,1,17,31,,,3.0
2000-10-02,07:00,,0.1,1,16,26,,,1.7
2000-10-02,08:00,,0.1,1,16,22,,,3.3
2000-10-02,09:00,,0.1,2,19,21,,,3.8
2000-10-02,10:00,,0.1,3,18,21,,,4.9
2000-10-02,11:00,,0.1,2,12,37,,,3.1
2000-10-02,12:00,,0.1,2,10,60,,,1.2
2000-10-02,13:00,,0.1,1,8,65,,,
2000-10-02,14:00,,0.1,1,8,65,,,1.0
2000-10-02,15:00,,0.1,1,10,63,,,1.0
2000-10-02,16:00,,0.1,1,11,61,,,1.0
2000-10-02,17:00,,0.1,1,14,56,,,1.1
2000-10-02,18:00,,0.1,1,21,45,,,3.7
2000-10-02,19:00,,0.1,1,22,48,,,1.0
2000-10-02,20:00,,0.1,1,27,45,,,1.0
2000-10-02,21:00,,0.2,17,63,3,,,3.5
2000-10-02,22:00,,0.2,15,58,2,,,2.0
2000-10-02,23:00,,0.2,12,51,,,,5.8
2000-10-03,,,,,,,10,,
2000-10-03,00:00,,0.2,,,3,,,
2000-10-03,01:00,,0.1,1,28,13,,,3.7
2000-10-03,02:00,,0.1,1,20,17,,,1.4
2000-10-03,03:00,,0.1,1,19,18,,,2.1
2000-10-03,04:00,,0.1,1,18,22,,,1.7
2000-10-03,05:00,,0.1,1,20,18,,,2.2
2000-10-03,06:00,,0.1,1,21,14,,,2.0
2000-10-03,07:00,,0.1,1,21,14,,,1.2
2000-10-03,08:00,,0.1,4,18,15,,,1.3
2000-10-03,09:00,,0.1,6,15,21,,,2.5
2000-10-03,10:00,,0.1,4,14,28,,,3.2
2000-10-03,11:00,,0.1,3,11,37,,,2.4
2000-10-03,12:00,,0.1,2,11,44,,,3.1
2000-10-03,13:00,,0.1,1,9,55,,,
2000-10-03,14:00,,0.1,1,9,56,,,3.3
2000-10-03,15:00,,0.1,2,11,56,,,3.3
2000-10-03,16:00,,0.1,1,14,48,,,3.8
2000-10-03,17:00,,0.1,1,15,44,,,2.7
2000-10-03,18:00,,0.1,1,19,37,,,3.3
2000-10-03,19:00,,0.1,1,19,36,,,3.3
2000-10-03,20:00,,,1,18,36,,,3.6
2000-10-03,21:00,,0.1,1,17,32,,,3.4
2000-10-03,22:00,,0.1,1,13,34,,,4.5
2000-10-03,23:00,,0.1,1,13,,,,5.2
2000-10-04,,,,,,,27,,
2000-10-04,00:00,,0.1,,,42,,,
2000-10-04,01:00,,0.1,1,16,49,,,6.3
2000-10-04,02:00,,0.1,1,14,43,,,6.6
2000-10-04,03:00,,0.1,1,14,38,,,6.9
2000-10-04,04:00,,0.1,1,14,31,,,7.7
2000-10-04,05:00,,0.1,1,16,20,,,7.7
2000-10-04,06:00,,0.1,2,26,,,,7.4
2000-10-04,07:00,,0.1,2,21,12,,,6.8
2000-10-04,08:00,,0.1,10,27,6,,,7.1
2000-10-04,09:00,,0.3,35,35,5,,,8.0
2000-10-04,10:00,,0.2,15,28,15,,,8.7
2000-10-04,11:00,,0.1,6,25,29,,,9.0
2000-10-04,12:00,,0.1,5,22,39,,,
2000-10-04,13:00,,0.1,3,24,41,,,9.3
2000-10-04,14:00,,0.1,4,22,44,,,10.5
2000-10-04,15:00,,0.1,3,22,48,,,12.3
2000-10-04,16:00,,0.1,4,29,41,,,12.5
2000-10-04,17:00,,0.1,3,40,28,,,11.6
2000-10-04,18:00,,0.1,1,46,24,,,9.9
2000-10-04,19:00,,0.2,2,60,13,,,9.9
2000-10-04,20:00,,0.1,1,54,13,,,10.8
2000-10-04,21:00,,0.2,6,63,4,,,16.7
2000-10-04,22:00,,0.1,2,47,15,,,21.0
2000-10-04,23:00,,0.2,,,10,,,19.0
2000-10-05,,,,,,,34,,
2000-10-05,00:00,,0.2,8,50,7,,,
2000-10-05,01:00,,0.2,1,47,6,,,15.6
2000-10-05,02:00,,0.2,1,39,10,,,14.3
2000-10-05,03:00,,0.1,1,38,8,,,17.7
2000-10-05,04:00,,0.3,10,48,1,,,16.5
2000-10-05,05:00,,0.1,13,42,2,,,13.0
2000-10-05,06:00,,0.1,8,40,,,,12.2
2000-10-05,07:00,,0.4,33,35,1,,,7.7
2000-10-05,08:00,,0.2,33,35,5,,,10.1
2000-10-05,09:00,,0.1,30,36,9,,,12.9
2000-10-05,10:00,,0.2,46,45,9,,,12.6
2000-10-05,11:00,,0.2,25,46,13,,,15.7
2000-10-05,12:00,,0.2,20,48,15,,,
2000-10-05,13:00,,0.1,9,42,16,,,11.3
2000-10-05,14:00,,0.1,15,45,12,,,10.2
2000-10-05,15:00,,0.1,9,34,26,,,9.3
2000-10-05,16:00,,0.1,4,30,37,,,8.1
2000-10-05,17:00,,0.1,2,31,29,,,6.5
2000-10-05,18:00,,0.1,1,35,23,,,5.4
2000-10-05,19:00,,0.2,1,47,18,,,5.2
2000-10-05,20:00,,,2,62,12,,,8.1
2000-10-05,21:00,,0.2,4,61,10,,,10.9
2000-10-05,22:00,,0.2,13,49,1,,,4.8
2000-10-05,23:00,,0.1,,,13,,,10.6
2000-10-06,,,,,,,7,,
2000-10-06,00:00,,0.1,1,23,17,,,
2000-10-06,01:00,,0.1,1,16,27,,,21.4
2000-10-06,02:00,,0.1,1,11,34,,,5.7
2000-10-06,03:00,,0.1,1,14,26,,,2.1
2000-10-06,04:00,,0.1,1,13,31,,,2.4
2000-10-06,05:00,,0.1,1,13,,,,3.2
2000-10-06,06:00,,0.1,1,18,30,,,6.9
2000-10-06,07:00,,0.1,1,23,22,,,6.0
2000-10-06,08:00,,0.1,1,25,18,,,8.6
2000-10-06,09:00,,0.1,5,25,17,,,7.1
2000-10-06,10:00,,0.1,2,21,21,,,3.9
2000-10-06,11:00,,0.1,,,44,,,
2000-10-06,12:00,,0.1,1,14,46,,,1.5
2000-10-06,13:00,,0.1,1,14,43,,,1.1
2000-10-06,14:00,,0.1,1,14,42,,,1.4
2000-10-06,15:00,,0.1,1,14,50,,,1.4
2000-10-06,16:00,,0.1,1,17,42,,,1.0
2000-10-06,17:00,,0.1,1,24,30,,,2.7
2000-10-06,18:00,,0.1,1,31,21,,,3.8
2000-10-06,19:00,,0.1,1,32,18,,,5.7
2000-10-06,20:00,,0.1,1,37,14,,,4.6
2000-10-06,21:00,,0.1,1,26,25,,,5.1
2000-10-06,22:00,,0.1,1,29,19,,,6.4
2000-10-06,23:00,,0.1,1,28,18,,,3.8
2000-10-07,,,,,,,4,,
2000-10-07,00:00,,0.1,1,29,16,,,
2000-10-07,01:00,,0.1,1,31,11,,,3.3
2000-10-07,02:00,,0.1,1,26,12,,,1.5
2000-10-07,03:00,,0.1,1,22,13,,,2.4
