Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-10-01,01:00,3.6,0.2,12,33,2,,,
2000-10-01,02:00,3.5,0.2,6,31,,,,
2000-10-01,03:00,2.7,0.2,2,30,2,,,
2000-10-01,04:00,2.6,0.1,1,27,3,,,
2000-10-01,05:00,2.8,0.1,,,1,,,
2000-10-01,06:00,2.9,0.2,9,23,1,,,
2000-10-01,07:00,2.8,0.2,12,20,1,,,
2000-10-01,08:00,3.0,0.2,9,19,8,,,
2000-10-01,09:00,2.3,0.1,6,17,17,,,
2000-10-01,10:00,,0.1,5,15,39,,,
2000-10-01,11:00,,0.1,1,8,65,,,
2000-10-01,12:00,,0.1,1,7,65,,,
2000-10-01,13:00,,0.1,1,8,63,,,
2000-10-01,14:00,,0.1,1,8,58,,,
2000-10-01,15:00,1.2,0.1,1,7,60,,,
2000-10-01,16:00,1.2,0.1,1,9,61,,,
2000-10-01,17:00,1.3,0.1,1,12,55,,,
2000-10-01,18:00,1.7,0.1,1,15,41,,,
2000-10-01,19:00,1.9,0.1,1,20,28,,,
2000-10-01,20:00,1.6,0.1,1,25,22,,,
2000-10-01,21:00,2.0,0.1,2,24,22,,,
2000-10-01,22:00,1.4,0.1,1,12,38,,,
2000-10-01,23:00,1.0,0.1,2,12,38,,,
2000-10-02,00:00,1.1,0.1,1,11,38,,,
2000-10-02,01:00,0.8,0.1,1,9,,,,
2000-10-02,02:00,0.8,0.1,1,11,35,,,
2000-10-02,03:00,0.7,,1,10,34,,,
2000-10-02,04:00,0.7,0.1,1,9,35,,,
2000-10-02,05:00,1.0,0.1,,,29,,,
2000-10-02,06:00,1.0,0.1,9,20,22,,,
2000-10-02,07:00,1.5,0.1,4,21,15,,,
2000-10-02,08:00,1.4,0.1,6,21,15,,,
2000-10-02,09:00,1.4,0.1,8,18,25,,,
2000-10-02,10:00,1.2,0.1,7,16,34,,,
2000-10-02,11:00,1.5,0.1,,,46,,,
2000-10-02,12:00,0.9,0.1,,,45,,,
2000-10-02,13:00,0.9,0.1,,,49,,,1.0
2000-10-02,14:00,0.8,0.1,,,65,,,1.0
2000-10-02,15:00,0.9,0.1,3,15,57,,,1.0
2000-10-02,16:00,0.8,0.1,2,11,67,,,1.0
2000-10-02,17:00,0.9,0.1,2,14,64,,,1.0
2000-10-02,18:00,1.4,0.1,4,30,40,,,1.0
2000-10-02,19:00,2.7,0.5,18,48,13,,,1.0
2000-10-02,20:00,4.3,0.5,14,52,2,,,1.0
2000-10-02,21:00,3.9,0.4,20,42,9,,,1.0
2000-10-02,22:00,4.3,0.7,14,36,6,,,1.0
2000-10-02,23:00,3.9,0.5,21,31,6,,,1.0
2000-10-03,00:00,3.7,0.2,10,26,5,,,
2000-10-03,01:00,2.5,0.2,11,27,,,,1.0
2000-10-03,02:00,2.6,0.1,5,23,1,,,1.0
2000-10-03,03:00,2.6,0.1,7,22,1,,,1.0
2000-10-03,04:00,2.2,0.1,5,18,1,,,1.0
2000-10-03,05:00,2.2,0.1,9,17,1,,,1.0
