Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-10-01,01:00,,0.3,3,14,72,,,8.3
2000-10-01,02:00,,0.2,2,11,75,,,6.8
2000-10-01,03:00,,0.2,1,10,74,,,6.5
2000-10-01,04:00,,0.2,,,,,,
2000-10-01,05:00,,0.2,10,51,29,,,36.6
2000-10-01,06:00,,0.3,11,69,7,,,38.0
2000-10-01,07:00,,0.3,16,70,5,,,52.1
2000-10-01,08:00,,0.4,17,53,20,,,39.3
2000-10-01,09:00,,0.4,21,49,32,,,35.6
2000-10-01,10:00,,0.5,13,33,46,,,21.3
2000-10-01,11:00,,0.3,12,19,66,,,9.0
2000-10-01,12:00,,0.3,9,16,68,,,6.5
2000-10-01,13:00,,0.2,12,15,70,,,4.3
2000-10-01,14:00,,0.2,10,16,72,,,2.7
2000-10-01,15:00,,0.2,14,19,70,,,2.5
2000-10-01,16:00,,0.2,13,21,66,,,2.5
2000-10-01,17:00,,0.4,21,32,49,,,3.3
2000-10-01,18:00,,1.0,20,45,25,,,3.2
2000-10-01,19:00,,1.6,29,54,7,,,3.3
2000-10-01,20:00,,1.2,37,52,2,,,3.1
2000-10-01,21:00,,0.7,21,41,5,,,2.7
2000-10-01,22:00,,0.3,8,18,33,,,1.4
2000-10-01,23:00,,0.1,3,13,59,,,1.4
2000-10-02,00:00,,0.2,1,10,57,,,1.0
2000-10-02,01:00,,0.1,2,11,44,,,1.0
2000-10-02,02:00,,0.1,1,9,46,,,1.3
2000-10-02,03:00,,0.1,1,7,45,,,1.0
2000-10-02,04:00,,0.1,,,,,,
2000-10-02,05:00,,0.1,11,19,41,,,1.0
2000-10-02,06:00,,,21,22,33,,,1.1
2000-10-02,07:00,,0.3,29,29,27,,,1.2
2000-10-02,08:00,,0.3,42,34,22,,,1.1
2000-10-02,09:00,,0.2,24,23,37,,,1.9
2000-10-02,10:00,,0.2,32,23,47,,,2.6
2000-10-02,11:00,,0.1,24,21,55,,,1.4
2000-10-02,12:00,,0.2,20,18,56,,,1.0
2000-10-02,13:00,,0.1,19,19,58,,,1.0
2000-10-02,14:00,,0.1,19,21,63,,,1.0
2000-10-02,15:00,,0.1,22,23,63,,,1.4
2000-10-02,16:00,,0.1,21,25,59,,,1.3
2000-10-02,17:00,,0.2,29,34,49,,,1.2
2000-10-02,18:00,,0.8,60,59,15,,,2.1
2000-10-02,19:00,,0.6,37,47,4,,,1.0
2000-10-02,20:00,,0.3,22,29,10,,,1.5
2000-10-02,21:00,,0.7,41,30,5,,,1.0
2000-10-02,22:00,,0.4,24,26,6,,,2.0
2000-10-02,23:00,,0.3,24,21,10,,,1.3
2000-10-03,00:00,,0.2,13,17,9,,,1.3
2000-10-03,01:00,,0.2,14,15,9,,,1.0
2000-10-03,02:00,,0.2,15,14,10,,,1.0
2000-10-03,03:00,,0.1,,,,,,
2000-10-03,04:00,,0.3,6,10,7,,,1.0
2000-10-03,05:00,,0.1,3,10,6,,,1.0
2000-10-03,06:00,,0.1,4,10,3,,,1.0
2000-10-03,07:00,,0.1,6,10,3,,,1.0
2000-10-03,08:00,,0.1,11,11,5,,,1.0
2000-10-03,09:00,,0.4,21,16,7,,,1.0
2000-10-03,10:00,,0.3,18,21,13,,,1.0
2000-10-03,11:00,,0.1,10,16,40,,,5.8
2000-10-03,12:00,,0.1,8,15,46,,,8.2
2000-10-03,13:00,,0.1,15,17,46,,,5.4
2000-10-03,14:00,,0.2,13,17,47,,,6.5
2000-10-03,15:00,,0.1,10,16,50,,,4.6
2000-10-03,16:00,,0.2,10,18,52,,,3.5
2000-10-03,17:00,,0.2,18,27,45,,,2.6
2000-10-03,18:00,,0.2,14,29,39,,,1.7
2000-10-03,19:00,,0.3,17,34,27,,,1.0
2000-10-03,20:00,,0.3,14,31,26,,,1.0
2000-10-03,21:00,,0.4,16,38,8,,,1.0
2000-10-03,22:00,,0.2,12,27,17,,,1.0
2000-10-03,23:00,,0.1,4,22,21,,,1.0
2000-10-04,00:00,,0.1,3,16,22,,,1.0
2000-10-04,01:00,,0.1,1,11,23,,,1.0
2000-10-04,02:00,,0.1,3,16,25,,,1.7
2000-10-04,03:00,,0.1,,,,,,
2000-10-04,04:00,,0.1,14,33,8,,,10.1
2000-10-04,05:00,,,31,34,4,,,6.0
2000-10-04,06:00,,0.9,74,42,2,,,4.7
2000-10-04,07:00,,0.8,103,47,1,,,3.0
2000-10-04,08:00,,0.6,103,45,1,,,4.8
2000-10-04,09:00,,0.4,62,42,9,,,4.0
2000-10-04,10:00,,0.3,60,43,17,,,4.3
2000-10-04,11:00,,0.1,41,34,30,,,3.5
2000-10-04,12:00,,0.1,47,39,28,,,1.9
2000-10-04,13:00,,0.1,37,30,32,,,1.6
2000-10-04,14:00,,0.2,43,37,31,,,1.4
2000-10-04,15:00,,0.3,39,40,27,,,1.0
2000-10-04,16:00,,0.3,41,39,31,,,1.2
2000-10-04,17:00,,0.3,40,38,28,,,1.7
2000-10-04,18:00,,0.7,65,50,5,,,1.0
2000-10-04,19:00,,0.8,73,46,1,,,1.0
2000-10-04,20:00,,0.5,39,36,2,,,1.0
2000-10-04,21:00,,0.3,18,28,6,,,1.9
2000-10-04,22:00,,0.4,14,27,3,,,2.1
2000-10-04,23:00,,0.2,9,24,2,,,1.0
2000-10-05,00:00,,0.1,11,19,2,,,1.0
2000-10-05,01:00,,0.1,5,14,3,,,1.4
2000-10-05,02:00,,0.1,,,,,,
